bill,date,time,item,amount,total,payment_type(cash/card),buyer_id,purchase_price
100006687,02-08-2017,19:04:22,"Top type 4, Nike",2,804.56,card,,356
100006697,01-07-2017,14:47:53,"Cufflinks type 4, Reebok",1,821.24,card,,419
100006697,01-07-2017,14:47:53,"Shirt type 6, Reebok",1,699.6,card,,330
100006697,01-07-2017,14:47:53,"Sneakers type 6, Reebok",1,1966.96,card,,1069
100006697,01-07-2017,14:47:53,"Sneakers type 5, Reebok",1,2250.24,card,,1172
100006697,01-07-2017,14:47:53,"Cap type 1, Reebok",2,1058.4,card,,490
100006697,01-07-2017,14:47:53,"Socks type 2, Nike",1,269.0,card,,125
100006697,01-07-2017,14:47:53,"Shirt type 7, Reebok",1,1310.26,card,,686
100006697,01-07-2017,14:47:53,"Slippers type 3, Nike",1,288.45312,card,,138
100006697,01-07-2017,14:47:53,"Cufflinks type 4, Adidas",2,1818.677,card,,986
100006710,02-10-2017,09:37:51,"Cufflinks type 4, Reebok",1,821.24,card,,419
100006710,02-10-2017,09:37:51,"Sneakers type 3, Puma",1,3159.72,card,,1965
100006710,02-10-2017,09:37:51,"Trousers type 5, Reebok",1,2076.68,card,,1076
100006710,02-10-2017,09:37:51,"Hat type 4, Reebok",2,458.8,card,,248
100006719,22-03-2016,15:58:35,"Shirt type 5, Reebok",1,894.1296,card,885.0,534
100006730,08-01-2018,13:27:53,"Cufflinks type 1, Puma",2,455.76,cash,,270
100006743,18-02-2017,17:44:45,"Cufflinks type 4, Adidas",1,1069.81,cash,,493
100006743,18-02-2017,17:44:45,"Shirt type 10, Adidas",1,446.9,cash,,205
100006743,18-02-2017,17:44:45,"Top type 4, Reebok",1,271.6,cash,,140
100006743,18-02-2017,17:44:45,"Shirt type 1, Adidas",1,805.0416,cash,,474
100006744,04-01-2016,09:24:03,"Cap type 1, Adidas",1,339.5,card,,175
100006747,07-04-2018,17:41:42,"Boots type 4, Nike",2,13858.176,cash,1074.0,5736
100006747,07-04-2018,17:41:42,"Shirt type 4, Nike",1,2053.344,cash,1074.0,876
100006747,07-04-2018,17:41:42,"Cap type 3, Reebok",1,315.57,cash,1074.0,157
100006747,07-04-2018,17:41:42,"Ball type 1, Nike",1,111.936,cash,1074.0,48
100006747,07-04-2018,17:41:42,"T-shirt type 4, Reebok",1,312.069,cash,1074.0,174
100006748,15-07-2017,12:59:04,"Slippers type 2, Adidas",2,1272.0344,card,,692
100006748,15-07-2017,12:59:04,"Trousers type 2, Adidas",1,2081.16,card,,1107
100006748,15-07-2017,12:59:04,"Top type 1, Nike",2,678.32,card,,278
100006749,06-09-2016,17:49:15,"Shirt type 11, Reebok",1,1481.48,card,,814
100006749,06-09-2016,17:49:15,"Cap type 3, Nike",1,357.06,card,,165
100006749,06-09-2016,17:49:15,"T-shirt type 5, Adidas",1,627.21,card,,303
100006756,11-10-2017,16:22:14,"Socks type 2, Puma",1,427.648,card,,257
100006767,10-06-2017,11:21:11,"Shoes type 1, Puma",1,3219.018,card,,2265
100006767,10-06-2017,11:21:11,"Hat type 6, Adidas",1,487.6,card,,265
100006767,10-06-2017,11:21:11,"Shirt type 3, Puma",2,547.2,card,,304
100006806,07-01-2018,18:31:31,"Slippers type 2, Puma",1,318.56,card,,181
100006843,19-11-2017,17:01:21,"Top type 4, Reebok",1,271.6,cash,,140
100006843,19-11-2017,17:01:21,"Socks type 4, Nike",1,289.788,cash,,123
100006843,19-11-2017,17:01:21,"Trousers type 12, Puma",1,296.192,cash,,178
100006846,04-01-2018,19:36:42,"T-shirt type 4, Nike",1,540.84576,cash,,246
100006846,04-01-2018,19:36:42,"Cap type 1, Adidas",2,679.0,cash,,350
100006846,04-01-2018,19:36:42,"Hat type 7, Nike",2,905.216,cash,,416
100006846,04-01-2018,19:36:42,"Trousers type 7, Nike",1,2403.6696,cash,,1299
100006873,31-05-2016,15:19:40,"Trousers type 2, Nike",1,1406.532,card,142.0,597
100006873,31-05-2016,15:19:40,"Cap type 3, Puma",1,479.864,card,142.0,287
100006904,04-03-2018,14:09:53,"Hat type 8, Puma",1,519.68,cash,835.0,290
100006904,04-03-2018,14:09:53,"T-shirt type 3, Puma",1,616.176,cash,835.0,389
100006904,04-03-2018,14:09:53,"Socks type 6, Nike",1,466.7724,cash,835.0,255
100006904,04-03-2018,14:09:53,"Cufflinks type 2, Adidas",1,380.88,cash,835.0,207
100006904,04-03-2018,14:09:53,"Belt type 4, Nike",2,1258.784,cash,835.0,566
100006907,25-12-2016,20:33:33,"Trousers type 9, Nike",1,815.648,card,,359
100006907,25-12-2016,20:33:33,"T-shirt type 4, Reebok",1,367.14,card,,174
100006907,25-12-2016,20:33:33,"T-shirt type 1, Adidas",1,459.9,card,,219
100006907,25-12-2016,20:33:33,"Trousers type 4, Nike",1,2077.15904,card,,1007
100006915,30-09-2016,13:53:53,"Trousers type 5, Adidas",1,972.37,card,,479
100006915,30-09-2016,13:53:53,"Top type 1, Puma",2,841.568,card,,476
100006920,04-03-2017,12:33:11,"Cufflinks type 6, Puma",2,658.296,cash,,410
100006920,04-03-2017,12:33:11,"Top type 1, Reebok",1,189.2,cash,,88
100006959,23-03-2016,14:52:56,"Trousers type 5, Reebok",1,2076.68,card,,1076
100006959,23-03-2016,14:52:56,"Hat type 5, Nike",1,454.336,card,,229
100006959,23-03-2016,14:52:56,"Shoes type 1, Nike",2,6353.784,card,,3222
100006964,05-04-2016,20:45:28,"Shirt type 4, Nike",1,1889.07648,card,,876
100006964,05-04-2016,20:45:28,"Socks type 1, Reebok",2,687.96,card,,364
100006968,10-04-2016,15:15:01,"Trousers type 10, Puma",1,1645.776,card,,1039
100006968,10-04-2016,15:15:01,"Sneakers type 1, Reebok",1,2316.6,card,,1053
100006994,06-04-2017,12:59:26,"Hat type 2, Nike",1,546.448,cash,457.0,238
100006998,26-03-2017,13:16:17,"Shoes type 1, Adidas",1,3304.125,cash,,1875
100007005,16-04-2018,11:20:12,"Shirt type 2, Puma",1,853.632,card,,494
100007005,16-04-2018,11:20:12,"T-shirt type 7, Adidas",1,364.06,card,,167
100007013,09-03-2016,10:12:04,"T-shirt type 2, Reebok",1,385.2,cash,,214
100007017,28-12-2016,13:06:42,"Trousers type 1, Puma",1,722.304,cash,,418
100007021,11-05-2017,20:25:22,"Hat type 7, Puma",1,386.784,cash,,237
100007021,11-05-2017,20:25:22,"Trousers type 2, Nike",1,1406.532,cash,,597
100007021,11-05-2017,20:25:22,"Slippers type 2, Puma",1,318.56,cash,,181
100007021,11-05-2017,20:25:22,"Shirt type 2, Adidas",1,896.586,cash,,460
100007040,07-07-2017,11:16:00,"Shirt type 5, Nike",1,911.744,cash,1087.0,419
100007062,17-02-2016,10:45:23,"Cufflinks type 3, Reebok",1,719.44,cash,,391
100007062,17-02-2016,10:45:23,"Cufflinks type 6, Puma",1,365.72,cash,,205
100007075,22-07-2018,16:11:33,"Boots type 1, Reebok",1,4917.9,card,,2535
100007075,22-07-2018,16:11:33,"Trousers type 7, Adidas",1,1984.32,card,,954
100007075,22-07-2018,16:11:33,"Cufflinks type 2, Adidas",1,380.88,card,,207
100007075,22-07-2018,16:11:33,"Shirt type 1, Nike",1,1683.77616,card,,837
100007075,22-07-2018,16:11:33,"Socks type 5, Nike",1,506.984,card,,254
100007075,22-07-2018,16:11:33,"Trousers type 10, Reebok",1,305.6616,card,,162
100007110,04-09-2016,18:07:47,"Trousers type 5, Reebok",2,4153.36,cash,,2152
100007110,04-09-2016,18:07:47,"Shirt type 8, Adidas",1,597.678,cash,,355
100007116,23-06-2016,15:57:51,"Trousers type 9, Puma",1,858.28,cash,,499
100007118,12-03-2018,20:44:03,"T-shirt type 1, Puma",1,233.696,card,505.0,134
100007118,12-03-2018,20:44:03,"Socks type 3, Adidas",1,466.86,card,505.0,251
100007118,12-03-2018,20:44:03,"Sneakers type 3, Nike",1,2651.176,card,505.0,1282
100007118,12-03-2018,20:44:03,"Shirt type 8, Reebok",1,1187.93,card,505.0,563
100007118,12-03-2018,20:44:03,"Hat type 1, Puma",1,470.016,card,505.0,288
100007118,12-03-2018,20:44:03,"Top type 3, Puma",2,961.2,card,505.0,534
100007118,12-03-2018,20:44:03,"T-shirt type 3, Nike",1,492.2,card,505.0,230
100007126,18-07-2016,19:14:17,"T-shirt type 1, Adidas",1,459.9,cash,,219
100007137,21-06-2016,09:59:58,"Boots type 5, Adidas",2,5606.1684,cash,,3126
100007143,03-08-2018,16:52:15,"Shoes type 1, Adidas",1,3601.125,cash,,1875
100007143,03-08-2018,16:52:15,"Socks type 2, Adidas",2,174.1824,cash,,112
100007143,03-08-2018,16:52:15,"Boots type 3, Reebok",1,6686.18,cash,,3394
100007147,26-05-2018,18:27:10,"Cufflinks type 6, Nike",1,615.048,card,,294
100007183,14-08-2018,17:58:17,"Hat type 3, Reebok",1,516.12,card,,253
100007220,17-05-2017,15:19:07,"Hat type 8, Adidas",1,326.8,card,199.0,152
100007221,13-03-2016,12:07:59,"Belt type 2, Adidas",1,325.95,cash,,159
100007224,24-01-2018,13:28:06,"T-shirt type 7, Puma",1,201.552,card,,114
100007230,13-10-2016,16:36:59,"Cap type 3, Puma",2,911.7416,cash,829.0,574
100007236,15-12-2017,13:27:41,"Trousers type 7, Puma",1,482.232,cash,,283
100007246,09-07-2017,15:59:57,"Socks type 1, Reebok",1,343.98,cash,719.0,182
100007262,13-12-2016,11:30:40,"Shoes type 4, Nike",1,5660.5976,card,,2947
100007272,10-05-2018,19:08:53,"Cap type 2, Reebok",1,196.35,cash,,105
100007279,29-11-2017,13:08:52,"Shirt type 4, Nike",1,1971.21024,card,,876
100007310,01-04-2018,11:49:07,"Hat type 4, Reebok",1,185.814,cash,,124
100007325,30-08-2017,10:57:01,"Belt type 4, Reebok",1,401.1764,card,742.0,236
100007343,07-01-2016,10:15:50,"Sneakers type 4, Reebok",1,3502.0,cash,,1700
100007345,21-12-2016,10:43:47,"Trousers type 3, Nike",1,1536.528,cash,,714
100007345,21-12-2016,10:43:47,"Shirt type 2, Puma",2,1707.264,cash,,988
100007345,21-12-2016,10:43:47,"T-shirt type 7, Puma",1,201.552,cash,,114
100007360,04-08-2018,09:23:54,"Top type 2, Nike",1,934.78,card,,385
100007404,03-04-2018,12:59:32,"Cufflinks type 6, Adidas",1,356.85,cash,,183
100007404,03-04-2018,12:59:32,"Hat type 8, Reebok",1,409.64,cash,,209
100007404,03-04-2018,12:59:32,"Shoes type 4, Adidas",1,3582.78,cash,,1698
100007404,03-04-2018,12:59:32,"Shirt type 2, Adidas",2,2014.8,cash,,920
100007418,04-05-2018,10:34:38,"Cufflinks type 3, Reebok",1,712.2456,cash,,391
100007421,12-10-2017,20:55:19,"Trousers type 6, Puma",1,1030.82016,card,944.0,761
100007449,05-02-2018,17:34:43,"Cufflinks type 1, Nike",1,495.824,card,249.0,233
100007449,05-02-2018,17:34:43,"Belt type 4, Nike",1,629.392,card,249.0,283
100007449,05-02-2018,17:34:43,"Slippers type 1, Nike",1,371.68,card,249.0,184
100007449,05-02-2018,17:34:43,"T-shirt type 6, Nike",1,761.2,card,249.0,346
100007449,05-02-2018,17:34:43,"Socks type 4, Reebok",1,734.6349,card,249.0,393
100007450,16-07-2018,13:39:31,"Top type 2, Reebok",1,461.89,cash,,247
100007450,16-07-2018,13:39:31,"Trousers type 3, Nike",1,1536.528,cash,,714
100007466,22-10-2017,16:10:28,"Cufflinks type 7, Adidas",1,284.648,card,,184
100007466,22-10-2017,16:10:28,"Slippers type 2, Adidas",1,698.92,card,,346
100007475,01-04-2018,16:19:30,"Trousers type 5, Nike",1,2028.288,cash,,912
100007475,01-04-2018,16:19:30,"Hat type 7, Nike",1,452.608,cash,,208
100007477,17-05-2017,18:35:43,"Trousers type 8, Puma",2,1519.264,cash,,964
100007495,08-05-2016,17:48:40,"Trousers type 8, Reebok",1,1975.8816,cash,679.0,1232
100007495,08-05-2016,17:48:40,"Shirt type 7, Adidas",1,1271.205,cash,679.0,795
100007502,02-12-2016,19:22:12,"Socks type 1, Reebok",1,282.0636,cash,,182
100007502,02-12-2016,19:22:12,"Sneakers type 3, Nike",1,2651.176,cash,,1282
100007502,02-12-2016,19:22:12,"Cufflinks type 2, Nike",1,231.544,cash,,103
100007504,01-03-2017,20:07:58,"Trousers type 10, Reebok",1,326.268,cash,,162
100007504,01-03-2017,20:07:58,"Trousers type 12, Nike",1,1345.05584,cash,,758
100007522,15-06-2018,16:43:08,"T-shirt type 5, Adidas",1,520.5843,card,,303
100007522,15-06-2018,16:43:08,"Belt type 3, Puma",1,552.15216,card,,342
100007524,25-06-2017,20:10:53,"Cufflinks type 3, Adidas",1,396.44,cash,,187
100007536,24-05-2018,16:04:33,"Shirt type 2, Nike",1,1951.232,cash,539.0,824
100007550,26-09-2018,14:24:07,"Ball type 2, Nike",1,83.62,card,,37
100007562,28-11-2017,18:24:09,"Socks type 6, Adidas",1,698.4,cash,,388
100007562,28-11-2017,18:24:09,"Hat type 1, Nike",1,464.112,cash,,198
100007579,14-03-2017,13:06:20,"Trousers type 8, Nike",1,1563.272,card,,743
100007579,14-03-2017,13:06:20,"Trousers type 8, Puma",1,759.632,card,,482
100007579,14-03-2017,13:06:20,"Belt type 1, Puma",2,502.49808,card,,382
100007579,14-03-2017,13:06:20,"Trousers type 3, Nike",1,1536.528,card,,714
100007585,14-06-2017,19:55:02,"Sneakers type 3, Reebok",1,2059.78,cash,973.0,1138
100007585,14-06-2017,19:55:02,"Hat type 2, Puma",1,326.9376,cash,973.0,220
100007585,14-06-2017,19:55:02,"Shoes type 4, Reebok",1,6167.26,cash,973.0,3298
100007601,15-03-2018,16:35:32,"Ball type 2, Reebok",1,97.1067,cash,,47
100007640,23-07-2018,18:58:04,"Hat type 5, Reebok",1,226.24,cash,,112
100007640,23-07-2018,18:58:04,"Socks type 5, Reebok",1,227.55,cash,,111
100007640,23-07-2018,18:58:04,"Slippers type 1, Reebok",1,665.808,cash,,312
100007640,23-07-2018,18:58:04,"Shirt type 1, Reebok",2,2335.6224,cash,,1476
100007640,23-07-2018,18:58:04,"Cap type 3, Nike",1,324.9246,cash,,165
100007640,23-07-2018,18:58:04,"Shirt type 2, Adidas",1,1007.4,cash,,460
100007644,09-10-2017,17:34:33,"T-shirt type 6, Puma",1,181.28,cash,,110
100007644,09-10-2017,17:34:33,"Slippers type 2, Puma",1,318.56,cash,,181
100007644,09-10-2017,17:34:33,"Belt type 1, Nike",1,274.912,cash,,121
100007657,25-08-2017,16:59:38,"Shirt type 9, Reebok",1,475.02,cash,,273
100007660,07-09-2016,11:43:53,"Shirt type 5, Nike",1,911.744,card,,419
100007668,12-04-2017,14:38:59,"T-shirt type 5, Nike",2,1079.96,card,121.0,490
100007668,12-04-2017,14:38:59,"Sneakers type 6, Nike",1,4692.12,card,121.0,1923
100007671,24-07-2016,09:05:02,"Hat type 7, Reebok",1,344.448,cash,,195
100007691,10-02-2018,15:13:16,"Boots type 3, Adidas",1,6357.88,cash,,2999
100007699,10-12-2017,11:31:39,"Trousers type 3, Puma",1,412.8,cash,,258
100007718,10-09-2016,12:20:14,"Cufflinks type 6, Reebok",1,413.27,cash,407.0,221
100007722,26-07-2016,15:37:07,"T-shirt type 7, Reebok",2,900.5568,cash,,572
100007722,26-07-2016,15:37:07,"Belt type 4, Reebok",1,450.76,cash,,236
100007723,01-06-2017,10:14:39,"Slippers type 2, Nike",1,770.24,card,262.0,332
100007723,01-06-2017,10:14:39,"Cufflinks type 1, Nike",1,495.824,card,262.0,233
100007725,07-08-2017,14:49:45,"Boots type 4, Nike",1,6305.47008,cash,,2868
100007725,07-08-2017,14:49:45,"Cufflinks type 5, Puma",1,250.88,cash,,140
100007769,02-08-2017,15:43:04,"Hat type 2, Adidas",1,278.8,card,,136
100007769,02-08-2017,15:43:04,"Boots type 3, Puma",1,4875.17184,card,,2748
100007769,02-08-2017,15:43:04,"Slippers type 3, Adidas",1,297.4851,card,,151
100007769,02-08-2017,15:43:04,"Shirt type 4, Puma",1,888.88,card,,542
100007769,02-08-2017,15:43:04,"Cufflinks type 6, Adidas",2,713.7,card,,366
100007777,26-01-2017,17:53:57,"Boots type 6, Nike",2,11066.824,cash,,4558
100007777,26-01-2017,17:53:57,"Shirt type 3, Reebok",1,516.6,cash,,246
100007777,26-01-2017,17:53:57,"Cufflinks type 5, Puma",1,235.8272,cash,,140
100007777,26-01-2017,17:53:57,"Slippers type 1, Puma",1,294.84,cash,,189
100007792,04-04-2018,20:12:34,"Cufflinks type 5, Reebok",1,262.8,cash,,146
100007796,09-04-2016,11:32:17,"Trousers type 11, Nike",1,893.316,cash,1101.0,453
100007815,27-07-2018,10:20:56,"Hat type 4, Puma",1,372.84544,card,,251
100007835,10-11-2016,18:14:56,"T-shirt type 1, Reebok",1,257.0344,cash,1090.0,158
100007835,10-11-2016,18:14:56,"Belt type 1, Puma",1,310.184,cash,1090.0,191
100007835,10-11-2016,18:14:56,"Boots type 4, Puma",1,5809.6,cash,1090.0,3631
100007835,10-11-2016,18:14:56,"Slippers type 3, Nike",1,313.536,cash,1090.0,138
100007835,10-11-2016,18:14:56,"Shirt type 4, Puma",1,755.548,cash,1090.0,542
100007845,07-08-2017,18:48:28,"Shirt type 11, Reebok",1,1392.5912,cash,,814
100007866,14-02-2016,20:59:22,"Trousers type 6, Puma",1,1241.952,cash,,761
100007869,10-03-2017,18:19:22,"Cap type 3, Reebok",1,315.57,card,,157
100007869,10-03-2017,18:19:22,"Sneakers type 3, Reebok",2,3625.2128,card,,2276
100007874,04-08-2018,10:10:57,"Belt type 1, Nike",1,228.17696,cash,659.0,121
100007874,04-08-2018,10:10:57,"T-shirt type 3, Puma",1,616.176,cash,659.0,389
100007874,04-08-2018,10:10:57,"Trousers type 4, Adidas",2,2679.0,cash,659.0,1410
100007874,04-08-2018,10:10:57,"Trousers type 10, Reebok",1,343.44,cash,659.0,162
100007874,04-08-2018,10:10:57,"Belt type 4, Puma",1,353.37408,cash,659.0,268
100007888,15-06-2018,20:01:10,"Shirt type 6, Nike",1,1552.824,cash,,702
100007888,15-06-2018,20:01:10,"Boots type 5, Nike",2,16014.36,cash,,7086
100007888,15-06-2018,20:01:10,"Trousers type 10, Puma",1,1870.2,cash,,1039
100007888,15-06-2018,20:01:10,"Sneakers type 4, Nike",1,1782.428,cash,,893
100007888,15-06-2018,20:01:10,"Shoes type 3, Puma",1,5261.256,cash,,3003
100007888,15-06-2018,20:01:10,"Sneakers type 1, Puma",1,2891.328,cash,,1628
100007895,18-06-2016,15:41:28,"Boots type 3, Puma",1,4924.416,cash,,2748
100007895,18-06-2016,15:41:28,"Shoes type 1, Puma",1,3787.08,cash,,2265
100007895,18-06-2016,15:41:28,"Hat type 8, Puma",1,467.712,cash,,290
100007895,18-06-2016,15:41:28,"Hat type 8, Adidas",1,326.8,cash,,152
100007897,03-05-2017,20:13:11,"T-shirt type 2, Nike",1,431.136,cash,,216
100007897,03-05-2017,20:13:11,"Sneakers type 3, Nike",1,2651.176,cash,,1282
100007916,07-09-2017,13:14:01,"Shirt type 6, Reebok",1,699.6,cash,,330
100007917,16-07-2016,09:53:50,"Trousers type 8, Reebok",1,2439.36,card,1078.0,1232
100007917,16-07-2016,09:53:50,"Shirt type 8, Adidas",1,649.65,card,1078.0,355
100007917,16-07-2016,09:53:50,"Socks type 1, Reebok",1,337.1004,card,1078.0,182
100007927,25-05-2018,18:20:07,"Shoes type 3, Reebok",1,2250.18,cash,,1389
100007927,25-05-2018,18:20:07,"Shirt type 8, Nike",1,1172.888,cash,,542
100007927,25-05-2018,18:20:07,"Top type 4, Nike",1,402.28,cash,,178
100007927,25-05-2018,18:20:07,"Sneakers type 1, Reebok",1,1922.778,cash,,1053
100007927,25-05-2018,18:20:07,"Slippers type 2, Nike",1,770.24,cash,,332
100007927,25-05-2018,18:20:07,"Trousers type 9, Puma",1,858.28,cash,,499
100007927,25-05-2018,18:20:07,"Sneakers type 4, Puma",2,2903.808,cash,,1824
100007927,25-05-2018,18:20:07,"Socks type 6, Nike",1,461.4072,cash,,255
100007927,25-05-2018,18:20:07,"Boots type 5, Adidas",2,5720.58,cash,,3126
100007949,28-10-2016,10:37:38,"Trousers type 10, Puma",1,1870.2,card,,1039
100007949,28-10-2016,10:37:38,"Sneakers type 1, Puma",1,2891.328,card,,1628
100007951,26-04-2016,10:35:17,"Cap type 3, Adidas",2,760.42,cash,,394
100007951,26-04-2016,10:35:17,"Ball type 1, Reebok",1,93.74,cash,,43
100007951,26-04-2016,10:35:17,"Trousers type 11, Reebok",1,1816.84,cash,,857
100007951,26-04-2016,10:35:17,"Hat type 6, Nike",2,1020.048,cash,,474
100007953,02-07-2016,15:48:23,"Boots type 1, Puma",1,6316.816,cash,88.0,3778
100007953,02-07-2016,15:48:23,"T-shirt type 2, Puma",1,313.6,cash,88.0,200
100007978,14-07-2016,13:50:27,"Boots type 6, Nike",1,5533.412,card,,2279
100007978,14-07-2016,13:50:27,"Sneakers type 4, Nike",1,1782.428,card,,893
100007978,14-07-2016,13:50:27,"Socks type 5, Adidas",1,736.32,card,,354
100007985,15-09-2018,10:15:13,"Trousers type 10, Adidas",1,1011.52,card,,580
100007986,23-11-2017,13:38:15,"Sneakers type 2, Puma",1,1405.35984,cash,,982
100007987,21-08-2018,16:28:33,"Shirt type 4, Adidas",1,319.4922,card,,186
100008007,10-05-2016,11:33:29,"Ball type 2, Adidas",1,93.555,cash,,45
100008007,10-05-2016,11:33:29,"Socks type 2, Nike",1,234.03,cash,,125
100008007,10-05-2016,11:33:29,"Boots type 2, Nike",2,11867.904,cash,,5454
100008007,10-05-2016,11:33:29,"Shoes type 4, Puma",1,3041.776,cash,,1802
100008007,10-05-2016,11:33:29,"Boots type 6, Nike",1,4648.06608,cash,,2279
100008015,10-05-2016,09:56:34,"Trousers type 1, Adidas",1,1564.92,cash,,828
100008015,10-05-2016,09:56:34,"Trousers type 12, Reebok",1,542.82,cash,,249
100008015,10-05-2016,09:56:34,"Sneakers type 6, Puma",2,5154.944,cash,,3128
100008015,10-05-2016,09:56:34,"Ball type 1, Reebok",1,93.74,cash,,43
100008015,10-05-2016,09:56:34,"Sneakers type 6, Adidas",1,2036.736,cash,,1224
100008037,27-06-2017,19:11:50,"Sneakers type 5, Adidas",2,2820.2094,card,,1566
100008037,27-06-2017,19:11:50,"Hat type 4, Puma",1,394.02984,card,,251
100008037,27-06-2017,19:11:50,"Shirt type 3, Adidas",1,732.7656,card,,372
100008039,18-11-2017,14:34:22,"Hat type 1, Puma",1,470.016,cash,593.0,288
100008045,16-04-2017,13:02:43,"Ball type 2, Puma",1,72.36,card,620.0,45
100008045,16-04-2017,13:02:43,"Cufflinks type 4, Adidas",2,1733.0922,card,620.0,986
100008063,13-04-2016,14:55:29,"Socks type 4, Puma",1,243.55968,card,168.0,168
100008070,14-09-2017,15:55:49,"Trousers type 3, Adidas",1,1888.7178,cash,,1102
100008070,14-09-2017,15:55:49,"Socks type 2, Adidas",1,87.0912,cash,,56
100008070,14-09-2017,15:55:49,"Sneakers type 6, Reebok",1,1966.96,cash,,1069
100008070,14-09-2017,15:55:49,"Trousers type 8, Adidas",1,2127.06,cash,,1053
100008085,06-11-2017,17:56:28,"Trousers type 4, Adidas",1,1339.5,card,340.0,705
100008085,06-11-2017,17:56:28,"T-shirt type 5, Puma",1,233.09744,card,340.0,139
100008085,06-11-2017,17:56:28,"Belt type 1, Nike",1,274.912,card,340.0,121
100008095,03-07-2016,11:24:58,"Socks type 5, Nike",1,506.984,cash,,254
100008095,03-07-2016,11:24:58,"Hat type 2, Nike",1,546.448,cash,,238
100008095,03-07-2016,11:24:58,"Belt type 2, Puma",1,192.50976,cash,,146
100008095,03-07-2016,11:24:58,"T-shirt type 3, Reebok",1,365.781,cash,,226
100008095,03-07-2016,11:24:58,"Shirt type 1, Puma",1,1426.128,cash,,814
100008120,30-04-2016,15:32:36,"Sneakers type 4, Puma",1,1306.7136,card,1223.0,912
100008120,30-04-2016,15:32:36,"Shoes type 3, Nike",1,6650.368,card,1223.0,3352
100008122,13-09-2018,20:17:50,"Slippers type 2, Adidas",1,587.0928,cash,,346
100008122,13-09-2018,20:17:50,"Sneakers type 1, Puma",1,2891.328,cash,,1628
100008122,13-09-2018,20:17:50,"Cufflinks type 1, Adidas",1,495.0228,cash,,262
100008122,13-09-2018,20:17:50,"Belt type 1, Adidas",1,637.29,cash,,291
100008122,13-09-2018,20:17:50,"Ball type 1, Reebok",1,93.74,cash,,43
