invoice_n,date,shop_id,operation_type(purchase/transfer),item,amount,unit_cost,sum,supplier
50014,2016-01-01,1,Purchase,"Trousers type 10, Reebok",1,162,162,Supplier B
50014,2016-01-01,1,Purchase,"Trousers type 11, Reebok",1,857,857,Supplier B
50014,2016-01-01,1,Purchase,"Trousers type 12, Reebok",1,249,249,Supplier B
50014,2016-01-01,1,Purchase,"Shirt type 1, Reebok",1,738,738,Supplier B
50014,2016-01-01,1,Purchase,"Shirt type 2, Reebok",2,252,504,Supplier B
50014,2016-01-01,1,Purchase,"Shirt type 3, Reebok",1,246,246,Supplier B
50014,2016-01-01,1,Purchase,"Shirt type 4, Reebok",2,881,1762,Supplier B
50014,2016-01-01,1,Purchase,"Shirt type 5, Reebok",1,534,534,Supplier B
50014,2016-01-01,1,Purchase,"Shirt type 6, Reebok",3,330,990,Supplier B
50014,2016-01-01,1,Purchase,"Shirt type 7, Reebok",1,686,686,Supplier B
50014,2016-01-01,1,Purchase,"Shirt type 8, Reebok",2,563,1126,Supplier B
50014,2016-01-01,1,Purchase,"Shirt type 9, Reebok",2,273,546,Supplier B
50014,2016-01-01,1,Purchase,"Shirt type 10, Reebok",1,531,531,Supplier B
50014,2016-01-01,1,Purchase,"Shirt type 11, Reebok",1,814,814,Supplier B
50014,2016-01-01,1,Purchase,"Shirt type 12, Reebok",1,629,629,Supplier B
50014,2016-01-01,2,Purchase,"Sneakers type 1, Nike",5,1887,9435,Supplier B
50014,2016-01-01,2,Purchase,"Sneakers type 2, Nike",1,1964,1964,Supplier B
50014,2016-01-01,2,Purchase,"Sneakers type 3, Nike",2,1282,2564,Supplier B
50014,2016-01-01,2,Purchase,"Sneakers type 4, Nike",1,893,893,Supplier B
50014,2016-01-01,2,Purchase,"Sneakers type 5, Nike",2,1206,2412,Supplier B
50014,2016-01-01,2,Purchase,"Sneakers type 6, Nike",2,1923,3846,Supplier B
50014,2016-01-01,2,Purchase,"Slippers type 1, Nike",1,184,184,Supplier B
50014,2016-01-01,2,Purchase,"Slippers type 2, Nike",1,332,332,Supplier B
50014,2016-01-01,2,Purchase,"Slippers type 3, Nike",3,138,414,Supplier B
50014,2016-01-01,2,Purchase,"Boots type 1, Nike",1,2814,2814,Supplier B
50014,2016-01-01,2,Purchase,"Boots type 2, Nike",1,2727,2727,Supplier B
50014,2016-01-01,2,Purchase,"Boots type 3, Nike",3,3312,9936,Supplier B
50015,2016-01-01,2,Purchase,"Boots type 4, Nike",2,2868,5736,Supplier B
50015,2016-01-01,2,Purchase,"Boots type 5, Nike",1,3543,3543,Supplier B
50015,2016-01-01,2,Purchase,"Boots type 6, Nike",1,2279,2279,Supplier B
50015,2016-01-01,2,Purchase,"Shoes type 1, Nike",2,1611,3222,Supplier B
50016,2016-01-01,2,Purchase,"Shoes type 2, Nike",1,1562,1562,Supplier A
50016,2016-01-01,2,Purchase,"Shoes type 3, Nike",3,3352,10056,Supplier A
50016,2016-01-01,2,Purchase,"Shoes type 4, Nike",1,2947,2947,Supplier A
50016,2016-01-01,2,Purchase,"Belt type 1, Nike",1,121,121,Supplier A
50016,2016-01-01,2,Purchase,"Belt type 2, Nike",1,220,220,Supplier A
50016,2016-01-01,2,Purchase,"Belt type 3, Nike",1,211,211,Supplier A
50016,2016-01-01,2,Purchase,"Belt type 4, Nike",1,283,283,Supplier A
50016,2016-01-01,2,Purchase,"Cufflinks type 1, Nike",2,233,466,Supplier A
50016,2016-01-01,2,Purchase,"Cufflinks type 2, Nike",3,103,309,Supplier A
50016,2016-01-01,2,Purchase,"Cufflinks type 3, Nike",1,350,350,Supplier A
50016,2016-01-01,2,Purchase,"Cufflinks type 4, Nike",1,197,197,Supplier A
50016,2016-01-01,2,Purchase,"Cufflinks type 5, Nike",1,427,427,Supplier A
50016,2016-01-01,2,Purchase,"Cufflinks type 6, Nike",1,294,294,Supplier A
50016,2016-01-01,2,Purchase,"Cufflinks type 7, Nike",1,252,252,Supplier A
50016,2016-01-01,2,Purchase,"Ball type 1, Nike",1,48,48,Supplier A
50016,2016-01-01,2,Purchase,"Ball type 2, Nike",1,37,37,Supplier A
50016,2016-01-01,2,Purchase,"Hat type 1, Nike",1,198,198,Supplier A
50016,2016-01-01,2,Purchase,"Hat type 2, Nike",1,238,238,Supplier A
50016,2016-01-01,2,Purchase,"Hat type 3, Nike",1,298,298,Supplier A
50016,2016-01-01,2,Purchase,"Hat type 4, Nike",1,246,246,Supplier A
50016,2016-01-01,2,Purchase,"Hat type 5, Nike",1,229,229,Supplier A
50016,2016-01-01,2,Purchase,"Hat type 6, Nike",1,237,237,Supplier A
50016,2016-01-01,2,Purchase,"Hat type 7, Nike",1,208,208,Supplier A
50016,2016-01-01,2,Purchase,"Hat type 8, Nike",2,282,564,Supplier A
50016,2016-01-01,2,Purchase,"Cap type 1, Nike",1,224,224,Supplier A
50017,2016-01-01,2,Purchase,"Cap type 2, Nike",1,265,265,Supplier A
50017,2016-01-01,2,Purchase,"Cap type 3, Nike",3,165,495,Supplier A
50017,2016-01-01,2,Purchase,"Socks type 1, Nike",1,252,252,Supplier A
50017,2016-01-01,2,Purchase,"Socks type 2, Nike",1,125,125,Supplier A
50017,2016-01-01,2,Purchase,"Socks type 3, Nike",1,191,191,Supplier A
50017,2016-01-01,2,Purchase,"Socks type 4, Nike",1,123,123,Supplier A
50018,2016-01-01,2,Purchase,"Socks type 5, Nike",1,254,254,Supplier B
50018,2016-01-01,2,Purchase,"Socks type 6, Nike",1,255,255,Supplier B
50018,2016-01-01,2,Purchase,"Socks type 7, Nike",3,151,453,Supplier B
50018,2016-01-01,2,Purchase,"Top type 1, Nike",3,139,417,Supplier B
50018,2016-01-01,2,Purchase,"Top type 2, Nike",1,385,385,Supplier B
50018,2016-01-01,2,Purchase,"Top type 3, Nike",1,250,250,Supplier B
50018,2016-01-01,2,Purchase,"Top type 4, Nike",2,178,356,Supplier B
50018,2016-01-01,2,Purchase,"T-shirt type 1, Nike",1,190,190,Supplier B
50018,2016-01-01,2,Purchase,"T-shirt type 2, Nike",1,216,216,Supplier B
50018,2016-01-01,2,Purchase,"T-shirt type 3, Nike",2,230,460,Supplier B
50018,2016-01-01,2,Purchase,"T-shirt type 4, Nike",1,246,246,Supplier B
50018,2016-01-01,2,Purchase,"T-shirt type 5, Nike",1,245,245,Supplier B
50018,2016-01-01,2,Purchase,"T-shirt type 6, Nike",3,346,1038,Supplier B
50018,2016-01-01,2,Purchase,"T-shirt type 7, Nike",2,391,782,Supplier B
50018,2016-01-01,2,Purchase,"Trousers type 1, Nike",2,937,1874,Supplier B
50019,2016-01-01,2,Purchase,"Trousers type 2, Nike",1,597,597,Supplier B
50019,2016-01-01,2,Purchase,"Trousers type 3, Nike",3,714,2142,Supplier B
50019,2016-01-01,2,Purchase,"Trousers type 4, Nike",1,1007,1007,Supplier B
50019,2016-01-01,2,Purchase,"Trousers type 5, Nike",1,912,912,Supplier B
50019,2016-01-01,2,Purchase,"Trousers type 6, Nike",1,1062,1062,Supplier B
50019,2016-01-01,2,Purchase,"Trousers type 7, Nike",3,1299,3897,Supplier B
50019,2016-01-01,2,Purchase,"Trousers type 8, Nike",2,743,1486,Supplier B
50019,2016-01-01,2,Purchase,"Trousers type 9, Nike",1,359,359,Supplier B
50019,2016-01-01,2,Purchase,"Trousers type 10, Nike",1,577,577,Supplier B
50019,2016-01-01,2,Purchase,"Trousers type 11, Nike",2,453,906,Supplier B
50019,2016-01-01,2,Purchase,"Trousers type 12, Nike",3,758,2274,Supplier B
50019,2016-01-01,2,Purchase,"Shirt type 1, Nike",3,837,2511,Supplier B
50019,2016-01-01,2,Purchase,"Shirt type 2, Nike",1,824,824,Supplier B
50019,2016-01-01,2,Purchase,"Shirt type 3, Nike",2,821,1642,Supplier B
50019,2016-01-01,2,Purchase,"Shirt type 4, Nike",1,876,876,Supplier B
50019,2016-01-01,2,Purchase,"Shirt type 5, Nike",2,419,838,Supplier B
50019,2016-01-01,2,Purchase,"Shirt type 6, Nike",2,702,1404,Supplier B
50019,2016-01-01,2,Purchase,"Shirt type 7, Nike",1,820,820,Supplier B
50019,2016-01-01,2,Purchase,"Shirt type 8, Nike",1,542,542,Supplier B
50019,2016-01-01,2,Purchase,"Shirt type 9, Nike",5,740,3700,Supplier B
50019,2016-01-01,2,Purchase,"Shirt type 10, Nike",5,167,835,Supplier B
50019,2016-01-01,2,Purchase,"Shirt type 11, Nike",1,659,659,Supplier B
50020,2016-01-01,2,Purchase,"Shirt type 12, Nike",3,471,1413,Supplier B
50020,2016-01-01,2,Purchase,"Sneakers type 1, Adidas",1,1748,1748,Supplier B
50021,2016-01-01,2,Purchase,"Sneakers type 2, Adidas",2,1023,2046,Supplier B
50021,2016-01-01,2,Purchase,"Sneakers type 3, Adidas",1,1637,1637,Supplier B
50021,2016-01-01,2,Purchase,"Sneakers type 4, Adidas",1,739,739,Supplier B
50021,2016-01-01,2,Purchase,"Sneakers type 5, Adidas",1,783,783,Supplier B
50021,2016-01-01,2,Purchase,"Sneakers type 6, Adidas",2,1224,2448,Supplier B
50021,2016-01-01,2,Purchase,"Slippers type 1, Adidas",2,195,390,Supplier B
50021,2016-01-01,2,Purchase,"Slippers type 2, Adidas",2,346,692,Supplier B
50021,2016-01-01,2,Purchase,"Slippers type 3, Adidas",3,151,453,Supplier B
50021,2016-01-01,2,Purchase,"Boots type 1, Adidas",1,3593,3593,Supplier B
50021,2016-01-01,2,Purchase,"Boots type 2, Adidas",3,3309,9927,Supplier B
50021,2016-01-01,2,Purchase,"Boots type 3, Adidas",1,2999,2999,Supplier B
50022,2016-01-01,2,Purchase,"Boots type 4, Adidas",1,3411,3411,Supplier A
50022,2016-01-01,2,Purchase,"Boots type 5, Adidas",3,1563,4689,Supplier A
50022,2016-01-01,2,Purchase,"Boots type 6, Adidas",1,2714,2714,Supplier A
50022,2016-01-01,2,Purchase,"Shoes type 1, Adidas",2,1875,3750,Supplier A
50022,2016-01-01,2,Purchase,"Shoes type 2, Adidas",1,1761,1761,Supplier A
50022,2016-01-01,2,Purchase,"Shoes type 3, Adidas",1,1608,1608,Supplier A
50022,2016-01-01,2,Purchase,"Shoes type 4, Adidas",1,1698,1698,Supplier A
50023,2016-01-01,2,Purchase,"Belt type 1, Adidas",2,291,582,Supplier A
50023,2016-01-01,2,Purchase,"Belt type 2, Adidas",1,159,159,Supplier A
50023,2016-01-01,2,Purchase,"Belt type 3, Adidas",1,203,203,Supplier A
50023,2016-01-01,2,Purchase,"Belt type 4, Adidas",6,181,1086,Supplier A
50023,2016-01-01,2,Purchase,"Cufflinks type 1, Adidas",1,262,262,Supplier A
50023,2016-01-01,2,Purchase,"Cufflinks type 2, Adidas",1,207,207,Supplier A
50023,2016-01-01,2,Purchase,"Cufflinks type 3, Adidas",2,187,374,Supplier A
50023,2016-01-01,2,Purchase,"Cufflinks type 4, Adidas",2,493,986,Supplier A
50023,2016-01-01,2,Purchase,"Cufflinks type 5, Adidas",1,342,342,Supplier A
50023,2016-01-01,2,Purchase,"Cufflinks type 6, Adidas",1,183,183,Supplier A
50023,2016-01-01,2,Purchase,"Cufflinks type 7, Adidas",1,184,184,Supplier A
50023,2016-01-01,2,Purchase,"Ball type 1, Adidas",3,31,93,Supplier A
50023,2016-01-01,2,Purchase,"Ball type 2, Adidas",1,45,45,Supplier A
50023,2016-01-01,2,Purchase,"Hat type 1, Adidas",2,123,246,Supplier A
50023,2016-01-01,2,Purchase,"Hat type 2, Adidas",1,136,136,Supplier A
50023,2016-01-01,2,Purchase,"Hat type 3, Adidas",1,110,110,Supplier A
50023,2016-01-01,2,Purchase,"Hat type 4, Adidas",1,280,280,Supplier A
50023,2016-01-01,2,Purchase,"Hat type 5, Adidas",2,163,326,Supplier A
50023,2016-01-01,2,Purchase,"Hat type 6, Adidas",3,265,795,Supplier A
50023,2016-01-01,2,Purchase,"Hat type 7, Adidas",2,176,352,Supplier A
50023,2016-01-01,2,Purchase,"Hat type 8, Adidas",1,152,152,Supplier A
50023,2016-01-01,2,Purchase,"Cap type 1, Adidas",1,175,175,Supplier A
50023,2016-01-01,2,Purchase,"Cap type 2, Adidas",1,292,292,Supplier A
50023,2016-01-01,2,Purchase,"Cap type 3, Adidas",1,197,197,Supplier A
50024,2016-01-01,2,Purchase,"Socks type 1, Adidas",2,375,750,Supplier C
50024,2016-01-01,2,Purchase,"Socks type 2, Adidas",1,56,56,Supplier C
50024,2016-01-01,2,Purchase,"Socks type 3, Adidas",2,251,502,Supplier C
50024,2016-01-01,2,Purchase,"Socks type 4, Adidas",2,370,740,Supplier C
50024,2016-01-01,2,Purchase,"Socks type 5, Adidas",1,354,354,Supplier C
50024,2016-01-01,2,Purchase,"Socks type 6, Adidas",3,388,1164,Supplier C
50024,2016-01-01,2,Purchase,"Socks type 7, Adidas",3,369,1107,Supplier C
50024,2016-01-01,2,Purchase,"Top type 1, Adidas",1,364,364,Supplier C
50024,2016-01-01,2,Purchase,"Top type 2, Adidas",1,168,168,Supplier C
50024,2016-01-01,2,Purchase,"Top type 3, Adidas",1,75,75,Supplier C
50024,2016-01-01,2,Purchase,"Top type 4, Adidas",1,107,107,Supplier C
50024,2016-01-01,2,Purchase,"T-shirt type 1, Adidas",1,219,219,Supplier C
50024,2016-01-01,2,Purchase,"T-shirt type 2, Adidas",1,258,258,Supplier C
50024,2016-01-01,2,Purchase,"T-shirt type 3, Adidas",2,318,636,Supplier C
50024,2016-01-01,2,Purchase,"T-shirt type 4, Adidas",1,144,144,Supplier C
50024,2016-01-01,2,Purchase,"T-shirt type 5, Adidas",1,303,303,Supplier C
50024,2016-01-01,2,Purchase,"T-shirt type 6, Adidas",1,179,179,Supplier C
50025,2016-01-01,2,Purchase,"T-shirt type 7, Adidas",2,167,334,Supplier B
50025,2016-01-01,2,Purchase,"Trousers type 1, Adidas",1,828,828,Supplier B
50025,2016-01-01,2,Purchase,"Trousers type 2, Adidas",1,1107,1107,Supplier B
50025,2016-01-01,2,Purchase,"Trousers type 3, Adidas",1,1102,1102,Supplier B
50026,2016-01-01,2,Purchase,"Trousers type 4, Adidas",1,705,705,Supplier A
50026,2016-01-01,2,Purchase,"Trousers type 5, Adidas",1,479,479,Supplier A
50026,2016-01-01,2,Purchase,"Trousers type 6, Adidas",1,766,766,Supplier A
50026,2016-01-01,2,Purchase,"Trousers type 7, Adidas",2,954,1908,Supplier A
50026,2016-01-01,2,Purchase,"Trousers type 8, Adidas",3,1053,3159,Supplier A
50026,2016-01-01,2,Purchase,"Trousers type 9, Adidas",1,205,205,Supplier A
50026,2016-01-01,2,Purchase,"Trousers type 10, Adidas",2,580,1160,Supplier A
50026,2016-01-01,2,Purchase,"Trousers type 11, Adidas",3,884,2652,Supplier A
50026,2016-01-01,2,Purchase,"Trousers type 12, Adidas",1,447,447,Supplier A
50026,2016-01-01,2,Purchase,"Shirt type 1, Adidas",3,474,1422,Supplier A
50026,2016-01-01,2,Purchase,"Shirt type 2, Adidas",2,460,920,Supplier A
50027,2016-01-01,2,Purchase,"Shirt type 3, Adidas",1,372,372,Supplier B
50027,2016-01-01,2,Purchase,"Shirt type 4, Adidas",1,186,186,Supplier B
50028,2016-01-01,2,Purchase,"Shirt type 5, Adidas",1,779,779,Supplier C
50029,2016-01-01,2,Purchase,"Shirt type 6, Adidas",1,606,606,Supplier C
50029,2016-01-01,2,Purchase,"Shirt type 7, Adidas",1,795,795,Supplier C
50029,2016-01-01,2,Purchase,"Shirt type 8, Adidas",1,355,355,Supplier C
50029,2016-01-01,2,Purchase,"Shirt type 9, Adidas",1,838,838,Supplier C
50029,2016-01-01,2,Purchase,"Shirt type 10, Adidas",1,205,205,Supplier C
50029,2016-01-01,2,Purchase,"Shirt type 11, Adidas",2,310,620,Supplier C
50029,2016-01-01,2,Purchase,"Shirt type 12, Adidas",3,456,1368,Supplier C
50030,2016-01-01,2,Purchase,"Sneakers type 1, Puma",3,1628,4884,Supplier B
50030,2016-01-01,2,Purchase,"Sneakers type 2, Puma",1,982,982,Supplier B
50030,2016-01-01,2,Purchase,"Sneakers type 3, Puma",2,1965,3930,Supplier B
50030,2016-01-01,2,Purchase,"Sneakers type 4, Puma",1,912,912,Supplier B
50030,2016-01-01,2,Purchase,"Sneakers type 5, Puma",1,703,703,Supplier B
50030,2016-01-01,2,Purchase,"Sneakers type 6, Puma",1,1564,1564,Supplier B
50030,2016-01-01,2,Purchase,"Slippers type 1, Puma",1,189,189,Supplier B
50030,2016-01-01,2,Purchase,"Slippers type 2, Puma",1,181,181,Supplier B
50030,2016-01-01,2,Purchase,"Slippers type 3, Puma",1,230,230,Supplier B
50030,2016-01-01,2,Purchase,"Boots type 1, Puma",1,3778,3778,Supplier B
50030,2016-01-01,2,Purchase,"Boots type 2, Puma",1,1229,1229,Supplier B
50030,2016-01-01,2,Purchase,"Boots type 3, Puma",1,2748,2748,Supplier B
50030,2016-01-01,2,Purchase,"Boots type 4, Puma",1,3631,3631,Supplier B
50030,2016-01-01,2,Purchase,"Boots type 5, Puma",1,1286,1286,Supplier B
50030,2016-01-01,2,Purchase,"Boots type 6, Puma",1,1361,1361,Supplier B
50030,2016-01-01,2,Purchase,"Shoes type 1, Puma",3,2265,6795,Supplier B
50031,2016-01-01,2,Purchase,"Shoes type 2, Puma",3,2032,6096,Supplier B
50031,2016-01-01,2,Purchase,"Shoes type 3, Puma",1,3003,3003,Supplier B
50031,2016-01-01,2,Purchase,"Shoes type 4, Puma",1,1802,1802,Supplier B
50031,2016-01-01,2,Purchase,"Belt type 1, Puma",1,191,191,Supplier B
50031,2016-01-01,2,Purchase,"Belt type 2, Puma",3,146,438,Supplier B
50031,2016-01-01,2,Purchase,"Belt type 3, Puma",1,342,342,Supplier B
50031,2016-01-01,2,Purchase,"Belt type 4, Puma",1,268,268,Supplier B
50031,2016-01-01,2,Purchase,"Cufflinks type 1, Puma",1,135,135,Supplier B
50031,2016-01-01,2,Purchase,"Cufflinks type 2, Puma",1,253,253,Supplier B
50031,2016-01-01,2,Purchase,"Cufflinks type 3, Puma",1,390,390,Supplier B
50031,2016-01-01,2,Purchase,"Cufflinks type 4, Puma",1,495,495,Supplier B
50031,2016-01-01,2,Purchase,"Cufflinks type 5, Puma",2,140,280,Supplier B
50031,2016-01-01,2,Purchase,"Cufflinks type 6, Puma",1,205,205,Supplier B
50031,2016-01-01,2,Purchase,"Cufflinks type 7, Puma",1,125,125,Supplier B
50031,2016-01-01,2,Purchase,"Ball type 1, Puma",1,43,43,Supplier B
50031,2016-01-01,2,Purchase,"Ball type 2, Puma",1,45,45,Supplier B
50031,2016-01-01,2,Purchase,"Hat type 1, Puma",1,288,288,Supplier B
50031,2016-01-01,2,Purchase,"Hat type 2, Puma",2,220,440,Supplier B
50031,2016-01-01,2,Purchase,"Hat type 3, Puma",2,249,498,Supplier B
50031,2016-01-01,2,Purchase,"Hat type 4, Puma",1,251,251,Supplier B
50031,2016-01-01,2,Purchase,"Hat type 5, Puma",1,140,140,Supplier B
50031,2016-01-01,2,Purchase,"Hat type 6, Puma",1,251,251,Supplier B
50031,2016-01-01,2,Purchase,"Hat type 7, Puma",1,237,237,Supplier B
50031,2016-01-01,2,Purchase,"Hat type 8, Puma",1,290,290,Supplier B
50031,2016-01-01,2,Purchase,"Cap type 1, Puma",3,134,402,Supplier B
50031,2016-01-01,2,Purchase,"Cap type 2, Puma",2,190,380,Supplier B
50031,2016-01-01,2,Purchase,"Cap type 3, Puma",5,287,1435,Supplier B
50031,2016-01-01,2,Purchase,"Socks type 1, Puma",1,123,123,Supplier B
50031,2016-01-01,2,Purchase,"Socks type 2, Puma",2,257,514,Supplier B
50031,2016-01-01,2,Purchase,"Socks type 3, Puma",1,368,368,Supplier B
50031,2016-01-01,2,Purchase,"Socks type 4, Puma",3,168,504,Supplier B
50031,2016-01-01,2,Purchase,"Socks type 5, Puma",1,382,382,Supplier B
50031,2016-01-01,2,Purchase,"Socks type 6, Puma",1,299,299,Supplier B
50031,2016-01-01,2,Purchase,"Socks type 7, Puma",1,320,320,Supplier B
50031,2016-01-01,2,Purchase,"Top type 1, Puma",3,238,714,Supplier B
50031,2016-01-01,2,Purchase,"Top type 2, Puma",2,390,780,Supplier B
50031,2016-01-01,2,Purchase,"Top type 3, Puma",2,267,534,Supplier B
50032,2016-01-01,2,Purchase,"Top type 4, Puma",2,131,262,Supplier A
50032,2016-01-01,2,Purchase,"T-shirt type 1, Puma",1,134,134,Supplier A
50032,2016-01-01,2,Purchase,"T-shirt type 2, Puma",1,200,200,Supplier A
50033,2016-01-01,2,Purchase,"T-shirt type 3, Puma",2,389,778,Supplier C
50033,2016-01-01,2,Purchase,"T-shirt type 4, Puma",3,184,552,Supplier C
50033,2016-01-01,2,Purchase,"T-shirt type 5, Puma",1,139,139,Supplier C
50033,2016-01-01,2,Purchase,"T-shirt type 6, Puma",1,110,110,Supplier C
50033,2016-01-01,2,Purchase,"T-shirt type 7, Puma",1,114,114,Supplier C
50033,2016-01-01,2,Purchase,"Trousers type 1, Puma",1,418,418,Supplier C
50034,2016-01-01,2,Purchase,"Trousers type 2, Puma",4,590,2360,Supplier C
50034,2016-01-01,2,Purchase,"Trousers type 3, Puma",1,258,258,Supplier C
50034,2016-01-01,2,Purchase,"Trousers type 4, Puma",1,919,919,Supplier C
50034,2016-01-01,2,Purchase,"Trousers type 5, Puma",2,1207,2414,Supplier C
50034,2016-01-01,2,Purchase,"Trousers type 6, Puma",1,761,761,Supplier C
50034,2016-01-01,2,Purchase,"Trousers type 7, Puma",2,283,566,Supplier C
50034,2016-01-01,2,Purchase,"Trousers type 8, Puma",2,482,964,Supplier C
50034,2016-01-01,2,Purchase,"Trousers type 9, Puma",1,499,499,Supplier C
50034,2016-01-01,2,Purchase,"Trousers type 10, Puma",2,1039,2078,Supplier C
50034,2016-01-01,2,Purchase,"Trousers type 11, Puma",3,329,987,Supplier C
50034,2016-01-01,2,Purchase,"Trousers type 12, Puma",3,178,534,Supplier C
50034,2016-01-01,2,Purchase,"Shirt type 1, Puma",4,814,3256,Supplier C
50034,2016-01-01,2,Purchase,"Shirt type 2, Puma",1,494,494,Supplier C
50034,2016-01-01,2,Purchase,"Shirt type 3, Puma",1,152,152,Supplier C
50035,2016-01-01,2,Purchase,"Shirt type 4, Puma",1,542,542,Supplier B
50035,2016-01-01,2,Purchase,"Shirt type 5, Puma",2,622,1244,Supplier B
50035,2016-01-01,2,Purchase,"Shirt type 6, Puma",1,330,330,Supplier B
50035,2016-01-01,2,Purchase,"Shirt type 7, Puma",1,644,644,Supplier B
50035,2016-01-01,2,Purchase,"Shirt type 8, Puma",1,264,264,Supplier B
50035,2016-01-01,2,Purchase,"Shirt type 9, Puma",2,425,850,Supplier B
50035,2016-01-01,2,Purchase,"Shirt type 10, Puma",1,283,283,Supplier B
50035,2016-01-01,2,Purchase,"Shirt type 11, Puma",1,410,410,Supplier B
50035,2016-01-01,2,Purchase,"Shirt type 12, Puma",1,328,328,Supplier B
50035,2016-01-01,2,Purchase,"Sneakers type 1, Reebok",2,1053,2106,Supplier B
50036,2016-01-01,2,Purchase,"Sneakers type 2, Reebok",2,712,1424,Supplier B
50036,2016-01-01,2,Purchase,"Sneakers type 3, Reebok",1,1138,1138,Supplier B
50036,2016-01-01,2,Purchase,"Sneakers type 4, Reebok",1,1700,1700,Supplier B
50036,2016-01-01,2,Purchase,"Sneakers type 5, Reebok",2,1172,2344,Supplier B
50036,2016-01-01,2,Purchase,"Sneakers type 6, Reebok",1,1069,1069,Supplier B
50036,2016-01-01,2,Purchase,"Slippers type 1, Reebok",1,312,312,Supplier B
50036,2016-01-01,2,Purchase,"Slippers type 2, Reebok",1,218,218,Supplier B
50036,2016-01-01,2,Purchase,"Slippers type 3, Reebok",1,243,243,Supplier B
50036,2016-01-01,2,Purchase,"Boots type 1, Reebok",2,2535,5070,Supplier B
50036,2016-01-01,2,Purchase,"Boots type 2, Reebok",2,1213,2426,Supplier B
50036,2016-01-01,2,Purchase,"Boots type 3, Reebok",1,3394,3394,Supplier B
50036,2016-01-01,2,Purchase,"Boots type 4, Reebok",1,3769,3769,Supplier B
50036,2016-01-01,2,Purchase,"Boots type 5, Reebok",2,2741,5482,Supplier B
50036,2016-01-01,2,Purchase,"Boots type 6, Reebok",1,2814,2814,Supplier B
50036,2016-01-01,2,Purchase,"Shoes type 1, Reebok",1,3122,3122,Supplier B
50037,2016-01-01,2,Purchase,"Shoes type 2, Reebok",2,2378,4756,Supplier C
50037,2016-01-01,2,Purchase,"Shoes type 3, Reebok",1,1389,1389,Supplier C
50037,2016-01-01,2,Purchase,"Shoes type 4, Reebok",2,3298,6596,Supplier C
