date,shop_id,cost_type,cost_plan,cost_real
2017-09-01,8,Salary,13503.181830545107,11347.211622306813
2017-09-01,8,Rent,5257.142857142857,5257.142857142857
2017-09-01,8,Utilities,1057.125969015185,852.5209427541815
2017-09-01,8,Security,348.7442152859236,371.00448434672717
2017-09-01,8,Stationery,197.02706232541084,189.44909838981812
2017-09-01,8,Marketing,2217.14647959334,2111.568075803181
2017-09-01,8,Other expenses,1107.0931687154996,1085.3854595249995
2017-10-01,8,Salary,9182.360987581498,9275.11210866818
2017-10-01,8,Rent,5257.142857142857,5257.142857142857
2017-10-01,8,Utilities,870.2028586038978,820.946093022545
2017-10-01,8,Security,302.09237480743076,351.2702032644544
2017-10-01,8,Stationery,212.4790044128304,219.0505200132272
2017-10-01,8,Marketing,2237.8674747297264,2131.3023568854537
2017-10-01,8,Other expenses,1293.384782132154,1114.9868811484087
2017-11-01,8,Salary,10954.499428769584,8979.097892434087
2017-11-01,8,Rent,5257.142857142857,5257.142857142857
2017-11-01,8,Utilities,804.5271711620942,884.0957924858178
2017-11-01,8,Security,394.64615308328985,390.73876542899984
2017-11-01,8,Stationery,205.2957260988831,199.31623893095446
2017-11-01,8,Marketing,2557.5628282625444,2131.3023568854537
2017-11-01,8,Other expenses,1124.8540216895449,937.3783514079541
2017-12-01,8,Salary,8061.453822108407,8485.74086537727
2017-12-01,8,Rent,5257.142857142857,5257.142857142857
2017-12-01,8,Utilities,617.2883122534906,670.9655567972725
2017-12-01,8,Security,378.4245740336617,371.00448434672717
2017-12-01,8,Stationery,190.0411268222863,177.60852974045446
2017-12-01,8,Marketing,2465.798421229976,2072.0995136386355
2017-12-01,8,Other expenses,859.6252839437996,976.8469135724996
2018-01-01,8,Salary,8258.796632931133,9176.440703256814
2018-01-01,8,Rent,5257.142857142857,5257.142857142857
2018-01-01,8,Utilities,954.4287702630379,891.989504918727
2018-01-01,8,Security,418.5641017550044,414.4199027277271
2018-01-01,8,Stationery,216.8600148130949,195.36938271449992
2018-01-01,8,Marketing,2491.6503294477534,2111.568075803181
2018-01-01,8,Other expenses,1000.2320366549928,917.6440703256815
2018-02-01,8,Salary,8769.914512961996,8683.083676199996
2018-02-01,8,Rent,5257.142857142857,5257.142857142857
2018-02-01,8,Utilities,741.693220196138,686.7529816630907
2018-02-01,8,Security,516.6434787338999,434.15418380999984
2018-02-01,8,Stationery,214.07748118049446,189.44909838981812
2018-02-01,8,Marketing,1990.7942755796723,2052.365232556363
2018-02-01,8,Other expenses,1272.4664441849452,1026.1826162781815
2018-03-01,8,Salary,12519.427918593814,10261.826162781814
2018-03-01,8,Rent,5257.142857142857,5257.142857142857
2018-03-01,8,Utilities,990.1083504597871,891.989504918727
2018-03-01,8,Security,460.00609202777713,438.1010400264544
2018-03-01,8,Stationery,156.13763192294175,181.55538595690902
2018-03-01,8,Marketing,2653.6687771332126,2229.9737622968173
2018-03-01,8,Other expenses,1098.804770660945,947.2454919490906
2018-04-01,8,Salary,9117.237860009996,8683.083676199996
2018-04-01,8,Rent,5257.142857142857,5257.142857142857
2018-04-01,8,Utilities,729.3790288007997,828.8398054554542
2018-04-01,8,Security,447.6524320702743,418.3667589441816
2018-04-01,8,Stationery,255.49973717218487,211.1568075803181
2018-04-01,8,Marketing,1982.111191903472,1835.288140651363
2018-04-01,8,Other expenses,843.0484878346906,947.2454919490906
2018-05-01,8,Salary,10165.128185478678,9965.811946547723
2018-05-01,8,Rent,5257.142857142857,5257.142857142857
2018-05-01,8,Utilities,750.2184296236796,852.5209427541815
2018-05-01,8,Security,326.6812890359426,367.0576281302726
2018-05-01,8,Stationery,227.4573237542754,222.99737622968175
2018-05-01,8,Marketing,2029.2761236901038,2229.9737622968173
2018-05-01,8,Other expenses,1098.0153994176542,1026.1826162781815
2018-06-01,8,Salary,9858.260114649336,10163.15475737045
2018-06-01,8,Rent,5257.142857142857,5257.142857142857
2018-06-01,8,Utilities,736.3254957417597,836.7335178883632
2018-06-01,8,Security,512.7755596417743,442.0478962429089
2018-06-01,8,Stationery,166.5375980532995,191.42252649804539
2018-06-01,8,Marketing,2319.17271278869,2052.365232556363
2018-06-01,8,Other expenses,913.3025284875816,1026.1826162781815
2018-07-01,8,Salary,10348.656999543813,9077.76929784545
2018-07-01,8,Rent,5257.142857142857,5257.142857142857
2018-07-01,8,Utilities,794.896841993945,836.7335178883632
2018-07-01,8,Security,430.52307609086165,398.6324778619089
2018-07-01,8,Stationery,213.70252983993132,179.58195784868178
2018-07-01,8,Marketing,2129.5262715880494,2151.0366379677266
2018-07-01,8,Other expenses,1067.1312495238972,1036.0497568193177
2018-08-01,8,Salary,13336.427155399902,10755.183189838632
2018-08-01,8,Rent,5257.142857142857,5257.142857142857
2018-08-01,8,Utilities,964.6905964258195,797.2649557238178
2018-08-01,8,Security,399.4218491051999,434.15418380999984
2018-08-01,8,Stationery,188.3834472113754,219.0505200132272
2018-08-01,8,Marketing,1680.1766913446993,1697.148173075454
2018-08-01,8,Other expenses,916.4600134607451,1065.6511784427269
2018-09-01,8,Salary,11006.795273637608,11347.211622306813
2018-09-01,8,Rent,5257.142857142857,5257.142857142857
2018-09-01,8,Utilities,821.9722756388232,702.5404065289088
2018-09-01,8,Security,370.3729873520944,363.11077191381804
2018-09-01,8,Stationery,262.15018989691083,213.13023568854538
2018-09-01,8,Marketing,1885.6105574111582,2072.0995136386355
2018-09-01,8,Other expenses,1139.0627040687814,1095.252600066136
2018-10-01,8,Salary,11006.795273637608,
2018-10-01,8,Rent,5257.142857142857,
2018-10-01,8,Utilities,821.9722756388232,
2018-10-01,8,Security,370.3729873520944,
2018-10-01,8,Stationery,262.15018989691083,
2018-10-01,8,Marketing,1885.6105574111582,
2018-10-01,8,Other expenses,1139.0627040687814,
2018-11-01,8,Salary,11006.795273637608,
2018-11-01,8,Rent,5257.142857142857,
2018-11-01,8,Utilities,821.9722756388232,
2018-11-01,8,Security,370.3729873520944,
2018-11-01,8,Stationery,262.15018989691083,
2018-11-01,8,Marketing,1885.6105574111582,
2018-11-01,8,Other expenses,1139.0627040687814,
2018-12-01,8,Salary,11006.795273637608,
2018-12-01,8,Rent,5257.142857142857,
2018-12-01,8,Utilities,821.9722756388232,
2018-12-01,8,Security,370.3729873520944,
2018-12-01,8,Stationery,262.15018989691083,
2018-12-01,8,Marketing,1885.6105574111582,
2018-12-01,8,Other expenses,1139.0627040687814,
2016-01-01,9,Salary,13995.737152432957,13080.128179843887
2016-01-01,9,Rent,6582.857142857143,6582.857142857143
2016-01-01,9,Utilities,1024.4459995429415,1067.1312495238974
2016-01-01,9,Security,582.0009508932518,543.9261223301419
2016-01-01,9,Stationery,211.97578024523241,227.93094650024992
2016-01-01,9,Marketing,2401.045311428769,2667.8281238097434
2016-01-01,9,Other expenses,1387.7886492594762,1217.3584642626984
2016-02-01,9,Salary,14243.094031873574,12173.584642626985
2016-02-01,9,Rent,6582.857142857143,6582.857142857143
2016-02-01,9,Utilities,867.1736464577689,963.5262738419655
2016-02-01,9,Security,529.939450613081,481.76313692098273
2016-02-01,9,Stationery,276.67708755859877,282.32355873326406
2016-02-01,9,Marketing,3377.004182352566,2745.531855571192
2016-02-01,9,Other expenses,1191.71623278142,1385.7165497458373
2016-03-01,9,Salary,14411.45211735671,13857.165497458374
2016-03-01,9,Rent,6582.857142857143,6582.857142857143
2016-03-01,9,Utilities,960.4181245715076,1067.1312495238974
2016-03-01,9,Security,554.286619898335,554.286619898335
2016-03-01,9,Stationery,291.0004754466259,271.96306116507094
2016-03-01,9,Marketing,3001.954170383973,2460.6181724458797
2016-03-01,9,Other expenses,1538.1453702178799,1437.5190375868035
2016-04-01,9,Salary,10478.348228031375,11267.04110541008
2016-04-01,9,Rent,6582.857142857143,6582.857142857143
2016-04-01,9,Utilities,1369.2433586124105,1160.375727637636
2016-04-01,9,Security,433.6904282045664,476.58288813688614
2016-04-01,9,Stationery,318.896115148986,279.7334343412158
2016-04-01,9,Marketing,2386.799627272503,2460.6181724458797
2016-04-01,9,Other expenses,1279.391943452255,1437.5190375868035
2016-05-01,9,Salary,14688.595427305878,13857.165497458374
2016-05-01,9,Rent,6582.857142857143,6582.857142857143
2016-05-01,9,Utilities,974.715611215614,994.607766546545
2016-05-01,9,Security,538.7458735460452,518.0248784096589
2016-05-01,9,Stationery,256.4223148127811,233.11119528434648
2016-05-01,9,Marketing,2135.5575612438183,2201.60573324105
2016-05-01,9,Other expenses,1451.8942279626715,1308.0128179843887
2016-06-01,9,Salary,13701.758033935477,14893.215254277691
2016-06-01,9,Rent,6582.857142857143,6582.857142857143
2016-06-01,9,Utilities,1039.3651160411396,1181.0967227740223
2016-06-01,9,Security,593.9673255845148,507.6643808414657
2016-06-01,9,Stationery,320.9164121747837,271.96306116507094
2016-06-01,9,Marketing,3306.2937864496485,2875.038075173607
2016-06-01,9,Other expenses,1573.7595806085437,1269.1609521036644
2016-07-01,9,Salary,15637.876016991577,14893.215254277691
2016-07-01,9,Rent,6582.857142857143,6582.857142857143
2016-07-01,9,Utilities,1297.5487154405137,1046.410254387511
2016-07-01,9,Security,531.49352524831,590.5483613870111
2016-07-01,9,Stationery,200.34612172493559,220.16057332410503
2016-07-01,9,Marketing,2370.481843602599,2693.7293677302264
2016-07-01,9,Other expenses,1425.9929840421887,1178.506598381974
2016-08-01,9,Salary,14613.481819936476,11785.065983819739
2016-08-01,9,Rent,6582.857142857143,6582.857142857143
2016-08-01,9,Utilities,1352.4593525519374,1108.57323979667
2016-08-01,9,Security,644.008528838888,575.0076150347214
2016-08-01,9,Stationery,282.7897811238328,266.78281238097435
2016-08-01,9,Marketing,2650.992315261429,2305.210708922982
2016-08-01,9,Other expenses,1402.422852074549,1178.506598381974
2016-09-01,9,Salary,10956.226178364288,12173.584642626985
2016-09-01,9,Rent,6582.857142857143,6582.857142857143
2016-09-01,9,Utilities,1137.168213084883,1160.375727637636
2016-09-01,9,Security,528.2299685143292,533.5656247619487
2016-09-01,9,Stationery,226.37687186502095,246.06181724458798
2016-09-01,9,Marketing,2535.7317798152803,2849.136831253124
2016-09-01,9,Other expenses,1047.8348228031375,1126.704110541008
2016-10-01,9,Salary,15245.47217159626,13986.67171706079
2016-10-01,9,Rent,6582.857142857143,6582.857142857143
2016-10-01,9,Utilities,886.4441719346082,953.1657762737723
2016-10-01,9,Security,720.8316183070403,595.7286101711077
2016-10-01,9,Stationery,280.0442492682615,274.55318555711915
2016-10-01,9,Marketing,2859.497328821317,2486.5194163663627
2016-10-01,9,Other expenses,1276.4133004013995,1139.6547325012496
2016-11-01,9,Salary,17840.776812428652,14504.696595470448
2016-11-01,9,Rent,6582.857142857143,6582.857142857143
2016-11-01,9,Utilities,1241.6020285722705,1108.57323979667
2016-11-01,9,Security,451.8212989489044,461.04214178459637
2016-11-01,9,Stationery,260.51471135221743,243.4716928525397
2016-11-01,9,Marketing,3536.2968324635362,2875.038075173607
2016-11-01,9,Other expenses,1180.3196854564078,1269.1609521036644
2016-12-01,9,Salary,10712.754485511747,12173.584642626985
2016-12-01,9,Rent,6582.857142857143,6582.857142857143
2016-12-01,9,Utilities,908.8228466819055,1056.770751955704
2016-12-01,9,Security,539.5747133515007,580.187863818818
2016-12-01,9,Stationery,198.14451599169453,220.16057332410503
2016-12-01,9,Marketing,2919.070189838428,2538.3219042073288
2016-12-01,9,Other expenses,1341.0369039830045,1411.6177936663205
2017-01-01,9,Salary,10803.408839233436,12562.103301434228
2017-01-01,9,Rent,6582.857142857143,6582.857142857143
2017-01-01,9,Utilities,942.8052787055792,942.8052787055793
2017-01-01,9,Security,512.2229997714708,497.3038832732725
2017-01-01,9,Stationery,281.7537313670135,287.5038075173607
2017-01-01,9,Marketing,2638.041693301188,2719.6306116507094
2017-01-01,9,Other expenses,1002.8961646010996,1139.6547325012496
2017-02-01,9,Salary,16535.354118836312,14763.70903467528
2017-02-01,9,Rent,6582.857142857143,6582.857142857143
2017-02-01,9,Utilities,1131.8843593251047,1191.4572203422154
2017-02-01,9,Security,654.9906562611726,564.6471174665281
2017-02-01,9,Stationery,286.64906646798477,240.88156846049137
2017-02-01,9,Marketing,2192.2812854296762,2382.9144406844307
2017-02-01,9,Other expenses,1306.4587433491597,1346.8646838651132
2017-03-01,9,Salary,14763.709034675276,12303.090862229397
2017-03-01,9,Rent,6582.857142857143,6582.857142857143
2017-03-01,9,Utilities,1239.115509155904,1191.4572203422154
2017-03-01,9,Security,557.7573865836797,502.4841320573691
2017-03-01,9,Stationery,287.7628199565655,261.60256359687776
2017-03-01,9,Marketing,3450.0456902083283,2875.038075173607
2017-03-01,9,Other expenses,1385.7165497458375,1295.0621960241472
2017-04-01,9,Salary,12256.468623172528,13468.646838651131
2017-04-01,9,Rent,6582.857142857143,6582.857142857143
2017-04-01,9,Utilities,1249.8904266268248,1077.4917470920905
2017-04-01,9,Security,512.8446296255623,512.8446296255623
2017-04-01,9,Stationery,274.91580297200596,225.34082210820162
2017-04-01,9,Marketing,2333.4430647963086,2357.013196763948
2017-04-01,9,Other expenses,1406.1785324430193,1152.605354461491
2017-05-01,9,Salary,13054.226935923405,11655.559764217325
2017-05-01,9,Rent,6582.857142857143,6582.857142857143
2017-05-01,9,Utilities,1025.6892592511247,1036.0497568193177
2017-05-01,9,Security,512.8446296255623,569.8273662506248
2017-05-01,9,Stationery,299.2629722572599,282.32355873326406
2017-05-01,9,Marketing,3481.1271829129087,2900.9393190940905
2017-05-01,9,Other expenses,1581.0119289062793,1450.4696595470452
2017-06-01,9,Salary,14177.045859876338,11526.05354461491
2017-06-01,9,Rent,6582.857142857143,6582.857142857143
2017-06-01,9,Utilities,1357.639601336034,1160.375727637636
2017-06-01,9,Security,467.0512303741484,507.6643808414657
2017-06-01,9,Stationery,219.2281285429676,238.29144406844307
2017-06-01,9,Marketing,2410.3697592401427,2564.2231481278113
2017-06-01,9,Other expenses,1732.1456871822966,1385.7165497458373
2017-07-01,9,Salary,15128.916573954084,12821.115740639056
2017-07-01,9,Rent,6582.857142857143,6582.857142857143
2017-07-01,9,Utilities,1119.6589721946368,1046.410254387511
2017-07-01,9,Security,595.7286101711077,595.7286101711077
2017-07-01,9,Stationery,321.69344949239814,297.86430508555384
2017-07-01,9,Marketing,2743.718768496758,2771.4330994916745
2017-07-01,9,Other expenses,1571.94649353411,1320.9634399446302
2017-08-01,9,Salary,14893.215254277695,11914.572203422154
2017-08-01,9,Rent,6582.857142857143,6582.857142857143
2017-08-01,9,Utilities,1077.9061669948182,1056.770751955704
2017-08-01,9,Security,631.9903516597839,518.0248784096589
2017-08-01,9,Stationery,238.60225899548888,243.4716928525397
2017-08-01,9,Marketing,2828.415836116738,2357.013196763948
2017-08-01,9,Other expenses,1255.6923052650131,1308.0128179843887
2017-09-01,9,Salary,14212.012539168989,12044.078423024568
2017-09-01,9,Rent,6582.857142857143,6582.857142857143
2017-09-01,9,Utilities,1131.1591244953313,1067.1312495238974
2017-09-01,9,Security,387.48260905042486,455.86189300049983
2017-09-01,9,Stationery,219.2281285429676,238.29144406844307
2017-09-01,9,Marketing,3307.0708237672634,2900.9393190940905
2017-09-01,9,Other expenses,1427.8060711166224,1359.8153058253547
2017-10-01,9,Salary,12672.183588096279,13339.140619048714
2017-10-01,9,Rent,6582.857142857143,6582.857142857143
2017-10-01,9,Utilities,1463.4202815072865,1170.7362252058292
2017-10-01,9,Security,414.9379276061367,461.04214178459637
2017-10-01,9,Stationery,264.9697253065405,240.88156846049137
2017-10-01,9,Marketing,2025.477274581766,2201.60573324105
2017-10-01,9,Other expenses,1566.8957509696158,1411.6177936663205
2017-11-01,9,Salary,12108.831532825776,11008.028666205251
2017-11-01,9,Rent,6582.857142857143,6582.857142857143
2017-11-01,9,Utilities,1016.3648114397506,932.4447811373859
2017-11-01,9,Security,534.7570819822909,481.76313692098273
2017-11-01,9,Stationery,259.14194542443187,225.34082210820162
2017-11-01,9,Marketing,2494.8078144209176,2900.9393190940905
2017-11-01,9,Other expenses,1482.5872020084437,1372.765927785596
2017-12-01,9,Salary,13552.8258813927,11785.065983819739
2017-12-01,9,Rent,6582.857142857143,6582.857142857143
2017-12-01,9,Utilities,1099.0415820339322,1077.4917470920905
2017-12-01,9,Security,533.7728347133125,476.58288813688614
2017-12-01,9,Stationery,348.4235332183366,295.27418069350557
2017-12-01,9,Marketing,3188.9611514898597,2952.7418069350556
2017-12-01,9,Other expenses,1346.8646838651132,1295.0621960241472
2018-01-01,9,Salary,12422.236584263619,14116.177936663204
2018-01-01,9,Rent,6582.857142857143,6582.857142857143
2018-01-01,9,Utilities,1110.230919407581,973.8867714101588
2018-01-01,9,Security,504.40082410748494,471.40263935278966
2018-01-01,9,Stationery,321.84885695592106,282.32355873326406
2018-01-01,9,Marketing,3068.002342381205,2667.8281238097434
2018-01-01,9,Other expenses,1247.4039072104588,1450.4696595470452
2018-02-01,9,Salary,15073.22889952505,14634.202815072864
2018-02-01,9,Rent,6582.857142857143,6582.857142857143
2018-02-01,9,Utilities,837.5426234127366,891.0027908646134
2018-02-01,9,Security,521.6510525585263,549.1063711142383
2018-02-01,9,Stationery,336.5866647466758,297.86430508555384
2018-02-01,9,Marketing,2946.266495954935,2357.013196763948
2018-02-01,9,Other expenses,1611.5753967324488,1320.9634399446302
2018-03-01,9,Salary,10253.007405923174,11785.065983819739
2018-03-01,9,Rent,6582.857142857143,6582.857142857143
2018-03-01,9,Utilities,1284.701698455954,1036.0497568193177
2018-03-01,9,Security,555.1154597037905,590.5483613870111
2018-03-01,9,Stationery,231.66072562479948,222.75069771615335
2018-03-01,9,Marketing,3317.9493462138653,2719.6306116507094
2018-03-01,9,Other expenses,1456.9449705271657,1165.5559764217326
2018-04-01,9,Salary,9797.145512922674,11008.028666205251
2018-04-01,9,Rent,6582.857142857143,6582.857142857143
2018-04-01,9,Utilities,1238.7010892531764,1015.3287616829314
2018-04-01,9,Security,475.54683838006684,440.32114664821006
2018-04-01,9,Stationery,238.86127143469375,225.34082210820162
2018-04-01,9,Marketing,3218.4885695592106,2952.7418069350556
2018-04-01,9,Other expenses,1230.8271111013496,1243.2597081831814
2018-05-01,9,Salary,14662.694183385393,14375.190375868033
2018-05-01,9,Rent,6582.857142857143,6582.857142857143
2018-05-01,9,Utilities,1245.2282027211381,1046.410254387511
2018-05-01,9,Security,604.1206132013442,507.6643808414657
2018-05-01,9,Stationery,288.2808448349752,271.96306116507094
2018-05-01,9,Marketing,3159.433733420509,2771.4330994916745
2018-05-01,9,Other expenses,1387.011611941862,1359.8153058253547
2018-06-01,9,Salary,10677.787806219094,12562.103301434228
2018-06-01,9,Rent,6582.857142857143,6582.857142857143
2018-06-01,9,Utilities,1208.2412264026884,1015.3287616829314
2018-06-01,9,Security,702.9597600019072,595.7286101711077
2018-06-01,9,Stationery,263.80416933011884,271.96306116507094
2018-06-01,9,Marketing,2589.0883422914753,2641.9268798892604
2018-06-01,9,Other expenses,1333.396037026462,1139.6547325012496
2018-07-01,9,Salary,13441.450532534625,12562.103301434228
2018-07-01,9,Rent,6582.857142857143,6582.857142857143
2018-07-01,9,Utilities,1120.176997073046,1098.2127422284766
2018-07-01,9,Security,561.0209433176607,492.12363448917597
2018-07-01,9,Stationery,196.0206139902149,227.93094650024992
2018-07-01,9,Marketing,3188.9611514898597,2797.334343412158
2018-07-01,9,Other expenses,1485.177326400492,1217.3584642626984
2018-08-01,9,Salary,11080.552149182604,11914.572203422154
2018-08-01,9,Rent,6582.857142857143,6582.857142857143
2018-08-01,9,Utilities,1212.1782154786017,1036.0497568193177
2018-08-01,9,Security,612.9270361343083,528.385375977852
2018-08-01,9,Stationery,248.34112670959047,264.192687988926
2018-08-01,9,Marketing,2286.30280086103,2357.013196763948
2018-08-01,9,Other expenses,1168.6641256921905,1243.2597081831814
2018-09-01,9,Salary,10457.627232894989,11008.028666205251
2018-09-01,9,Rent,6582.857142857143,6582.857142857143
2018-09-01,9,Utilities,1173.8443744762872,1139.6547325012496
2018-09-01,9,Security,492.12363448917597,492.12363448917597
2018-09-01,9,Stationery,251.24206602868452,251.24206602868455
2018-09-01,9,Marketing,2752.0071665513124,2201.60573324105
2018-09-01,9,Other expenses,1230.8271111013496,1139.6547325012496
2018-10-01,9,Salary,10457.627232894989,
2018-10-01,9,Rent,6582.857142857143,
2018-10-01,9,Utilities,1173.8443744762872,
2018-10-01,9,Security,492.12363448917597,
2018-10-01,9,Stationery,251.24206602868452,
2018-10-01,9,Marketing,2752.0071665513124,
2018-10-01,9,Other expenses,1230.8271111013496,
2018-11-01,9,Salary,10457.627232894989,
2018-11-01,9,Rent,6582.857142857143,
2018-11-01,9,Utilities,1173.8443744762872,
2018-11-01,9,Security,492.12363448917597,
2018-11-01,9,Stationery,251.24206602868452,
2018-11-01,9,Marketing,2752.0071665513124,
2018-11-01,9,Other expenses,1230.8271111013496,
2018-12-01,9,Salary,10457.627232894989,
2018-12-01,9,Rent,6582.857142857143,
2018-12-01,9,Utilities,1173.8443744762872,
2018-12-01,9,Security,492.12363448917597,
2018-12-01,9,Stationery,251.24206602868452,
2018-12-01,9,Marketing,2752.0071665513124,
2018-12-01,9,Other expenses,1230.8271111013496,
2016-01-01,10,Salary,12821.115740639058,12950.621960241471
2016-01-01,10,Rent,9332.142857142857,9332.142857142857
2016-01-01,10,Utilities,970.0385865991155,858.4412270788633
2016-01-01,10,Security,490.9395776242395,458.8220351628407
2016-01-01,10,Stationery,249.63865569074989,271.3463648812499
2016-01-01,10,Marketing,2780.0668474651693,2836.8029055767033
2016-01-01,10,Other expenses,1278.7814141312722,1332.0639730534085
2016-02-01,10,Salary,11455.750168259314,10607.176081721587
2016-02-01,10,Rent,9332.142857142857,9332.142857142857
2016-02-01,10,Utilities,908.9609866494815,927.5112108668178
2016-02-01,10,Security,632.7797229030747,522.958448680227
2016-02-01,10,Stationery,237.55140852785783,222.01066217556806
2016-02-01,10,Marketing,2180.6380595911355,2565.4565406954534
2016-02-01,10,Other expenses,1248.1932784537496,1356.7318244062494
2016-03-01,10,Salary,16364.65258747465,13197.30047376988
2016-03-01,10,Rent,9332.142857142857,9332.142857142857
2016-03-01,10,Utilities,909.9477007035949,1045.916897360454
2016-03-01,10,Security,564.6471174665281,518.0248784096589
2016-03-01,10,Stationery,255.06558298837487,271.3463648812499
2016-03-01,10,Marketing,2357.0131967639477,2590.1243920482943
2016-03-01,10,Other expenses,1172.2162962869995,1332.0639730534085
2016-04-01,10,Salary,17421.67001794388,13937.336014355107
2016-04-01,10,Rent,9332.142857142857,9332.142857142857
2016-04-01,10,Utilities,1074.5316049297496,976.8469135724996
2016-04-01,10,Security,591.4364040357134,532.8255892213634
2016-04-01,10,Stationery,278.35203466545676,224.4774473108522
2016-04-01,10,Marketing,3230.995170195101,2738.1315001653397
2016-04-01,10,Other expenses,1475.1375108998857,1418.4014527883517
2016-05-01,10,Salary,13209.6343994463,12950.621960241471
2016-05-01,10,Rent,9332.142857142857,9332.142857142857
2016-05-01,10,Utilities,908.9609866494814,966.9797730313632
2016-05-01,10,Security,575.4023006563667,537.7591594919315
2016-05-01,10,Stationery,236.93471224403686,278.74672028710216
2016-05-01,10,Marketing,1991.9289967419027,2096.7673649914764
2016-05-01,10,Other expenses,1615.4975850975504,1369.0657500826699
2016-06-01,10,Salary,10623.210185100932,12210.586419656243
2016-06-01,10,Rent,9332.142857142857,9332.142857142857
2016-06-01,10,Utilities,1360.2839950010584,1114.9868811484087
2016-06-01,10,Security,600.7608518470872,488.4234567862498
2016-06-01,10,Stationery,283.2856049360249,244.2117283931249
2016-06-01,10,Marketing,2235.894046621499,2540.7886893426125
2016-06-01,10,Other expenses,1391.7601733272834,1122.3872365542609
2016-07-01,10,Salary,12580.60418994886,12333.92567642045
2016-07-01,10,Rent,9332.142857142857,9332.142857142857
2016-07-01,10,Utilities,1259.9351756977019,1114.9868811484087
2016-07-01,10,Security,514.7687220310839,547.626300033068
2016-07-01,10,Stationery,283.5569513009061,234.34458785198854
2016-07-01,10,Marketing,3185.8530022194022,2590.1243920482943
2016-07-01,10,Other expenses,1342.054452851309,1147.0550879071018
2016-08-01,10,Salary,17294.630583476755,14060.675271119313
2016-08-01,10,Rent,9332.142857142857,9332.142857142857
2016-08-01,10,Utilities,1203.593803207813,1124.8540216895449
2016-08-01,10,Security,526.5106192750361,453.8884648922725
2016-08-01,10,Stationery,201.53634555271015,212.14352163443175
2016-08-01,10,Marketing,2665.854695701515,2639.4600947539757
2016-08-01,10,Other expenses,1504.492254009766,1319.7300473769878
2016-09-01,10,Salary,10853.854595249995,10853.854595249995
2016-09-01,10,Rent,9332.142857142857,9332.142857142857
2016-09-01,10,Utilities,932.4447811373859,888.0426487022722
2016-09-01,10,Security,532.8255892213633,444.0213243511361
2016-09-01,10,Stationery,258.14906440748,224.4774473108522
2016-09-01,10,Marketing,3229.021742086874,2713.463648812499
2016-09-01,10,Other expenses,1257.0737049407724,1381.3996757590905
2016-10-01,10,Salary,15607.349550942434,13690.657500826697
2016-10-01,10,Rent,9332.142857142857,9332.142857142857
2016-10-01,10,Utilities,1372.321906461245,1124.8540216895449
2016-10-01,10,Security,517.4328499771906,453.8884648922725
2016-10-01,10,Stationery,259.01243920482943,246.67851352840898
2016-10-01,10,Marketing,2390.3147960902834,2516.1208379897716
2016-10-01,10,Other expenses,1174.559742165519,1319.7300473769878
2016-11-01,10,Salary,12332.692283852806,12457.264933184653
2016-11-01,10,Rent,9332.142857142857,9332.142857142857
2016-11-01,10,Utilities,1036.641785251786,1016.3154757370451
2016-11-01,10,Security,472.586696217726,508.15773786852253
2016-11-01,10,Stationery,279.6347629358044,268.87957974596577
2016-11-01,10,Marketing,2643.4069509704304,2812.1350542238624
2016-11-01,10,Other expenses,1339.2176499457323,1097.71938520142
2016-12-01,10,Salary,13720.258922450106,13320.639730534085
2016-12-01,10,Rent,9332.142857142857,9332.142857142857
2016-12-01,10,Utilities,1137.2866187713769,1114.9868811484087
2016-12-01,10,Security,576.3396790077747,488.4234567862498
2016-12-01,10,Stationery,224.67479012167493,244.2117283931249
2016-12-01,10,Marketing,2020.2970257976694,2220.106621755681
2016-12-01,10,Other expenses,1327.6237598098971,1134.7211622306813
2017-01-01,10,Salary,15007.920763068401,12827.282703477267
2017-01-01,10,Rent,9332.142857142857,9332.142857142857
2017-01-01,10,Utilities,850.9422002675997,868.3083676199997
2017-01-01,10,Security,445.50139543230665,424.2870432688635
2017-01-01,10,Stationery,254.07886893426127,254.07886893426127
2017-01-01,10,Marketing,2592.34449867005,2787.4672028710215
2017-01-01,10,Other expenses,1602.9169809076016,1406.0675271119312
2017-02-01,10,Salary,10202.623319534998,11593.890135835223
2017-02-01,10,Rent,9332.142857142857,9332.142857142857
2017-02-01,10,Utilities,1009.8031629798951,848.574086537727
2017-02-01,10,Security,490.5942277052998,434.15418380999984
2017-02-01,10,Stationery,255.4356007586675,268.87957974596577
2017-02-01,10,Marketing,2919.1935290951924,2392.781581225567
2017-02-01,10,Other expenses,1198.6108972345394,1393.7336014355108
2017-03-01,10,Salary,12018.177179104085,13813.996757590903
2017-03-01,10,Rent,9332.142857142857,9332.142857142857
2017-03-01,10,Utilities,1174.189724395227,986.7140541136359
2017-03-01,10,Security,533.5656247619486,518.0248784096589
2017-03-01,10,Stationery,226.94423244613625,226.94423244613625
2017-03-01,10,Marketing,2267.222217839607,2491.4529866369307
2017-03-01,10,Other expenses,1687.8977288181384,1418.4014527883517
2017-04-01,10,Salary,13900.334237325847,12087.247162892041
2017-04-01,10,Rent,9332.142857142857,9332.142857142857
2017-04-01,10,Utilities,1210.8954872082538,1026.1826162781813
2017-04-01,10,Security,487.8314283537816,473.62274597454524
2017-04-01,10,Stationery,284.7656760171953,256.5456540695453
2017-04-01,10,Marketing,2244.7744731085218,2466.78513528409
