bill,date,time,item,amount,total,payment_type(cash/card),buyer_id,purchase_price
100007350,07-08-2016,11:03:46,"Trousers type 9, Nike",1,815.648,card,,359
100007350,07-08-2016,11:03:46,"Trousers type 5, Puma",2,4210.016,card,,2414
100007362,18-11-2017,12:33:43,"Shirt type 10, Adidas",1,446.9,cash,,205
100007362,18-11-2017,12:33:43,"Cufflinks type 1, Reebok",1,737.2512,cash,,371
100007362,18-11-2017,12:33:43,"Socks type 1, Nike",1,515.088,cash,,252
100007375,22-03-2017,16:02:32,"Hat type 4, Nike",2,1067.02992,cash,131.0,492
100007390,06-12-2016,14:08:39,"Trousers type 6, Reebok",2,2647.92,cash,814.0,1298
100007405,02-02-2017,14:34:15,"Cap type 2, Adidas",2,1223.5968,cash,,584
100007414,28-02-2017,13:27:39,"Belt type 4, Reebok",1,450.76,cash,611.0,236
100007415,17-03-2017,10:57:16,"Top type 2, Reebok",1,420.3199,card,,247
100007451,07-12-2016,20:33:37,"Cap type 1, Reebok",1,529.2,cash,,245
100007460,21-03-2017,17:18:13,"Hat type 7, Nike",1,452.608,cash,,208
100007460,21-03-2017,17:18:13,"Trousers type 12, Reebok",1,439.6842,cash,,249
100007460,21-03-2017,17:18:13,"Shoes type 3, Puma",1,5261.256,cash,,3003
100007462,29-03-2016,18:21:49,"Ball type 1, Puma",1,71.896,card,,43
100007462,29-03-2016,18:21:49,"Boots type 6, Nike",1,5533.412,card,,2279
100007463,20-05-2018,12:40:28,"Belt type 1, Nike",1,274.912,card,,121
100007463,20-05-2018,12:40:28,"Shoes type 3, Nike",1,6650.368,card,,3352
100007467,12-08-2018,11:22:04,"Shoes type 2, Adidas",1,3363.51,card,404.0,1761
100007478,30-09-2017,10:59:36,"Shoes type 4, Puma",1,3041.776,card,,1802
100007483,12-03-2017,19:56:43,"Shirt type 5, Reebok",1,971.88,card,531.0,534
100007496,10-03-2018,10:48:35,"T-shirt type 7, Puma",1,201.552,card,,114
100007496,10-03-2018,10:48:35,"Trousers type 10, Puma",1,1870.2,card,,1039
100007496,10-03-2018,10:48:35,"Cufflinks type 6, Puma",1,307.2048,card,,205
100007496,10-03-2018,10:48:35,"Socks type 5, Reebok",2,409.59,card,,222
100007499,05-04-2018,18:39:41,"Shirt type 6, Nike",1,1552.824,cash,,702
100007511,02-12-2016,17:45:48,"Shirt type 10, Nike",1,397.46,cash,29.0,167
100007517,18-02-2016,10:55:21,"Hat type 4, Puma",2,847.376,cash,,502
100007537,20-03-2017,17:20:07,"T-shirt type 6, Nike",1,761.2,cash,,346
100007537,20-03-2017,17:20:07,"Trousers type 8, Puma",1,638.09088,cash,,482
100007537,20-03-2017,17:20:07,"Socks type 5, Reebok",1,209.346,cash,,111
100007539,04-03-2018,15:23:45,"Shirt type 3, Adidas",1,747.72,cash,,372
100007539,04-03-2018,15:23:45,"Sneakers type 1, Reebok",1,2316.6,cash,,1053
100007539,04-03-2018,15:23:45,"T-shirt type 5, Puma",1,247.976,cash,,139
100007547,24-11-2016,09:55:15,"Cufflinks type 5, Nike",1,797.70432,card,,427
100007547,24-11-2016,09:55:15,"Hat type 3, Nike",1,628.99456,card,,298
100007556,13-10-2017,10:04:58,"T-shirt type 2, Puma",1,313.6,cash,,200
100007556,13-10-2017,10:04:58,"Hat type 8, Nike",2,1139.28,cash,,564
100007569,30-11-2017,15:25:37,"Trousers type 12, Nike",1,1410.66832,cash,,758
100007569,30-11-2017,15:25:37,"Socks type 2, Puma",1,427.648,cash,,257
100007569,30-11-2017,15:25:37,"Socks type 3, Reebok",1,356.96,cash,,184
100007571,15-07-2018,12:05:35,"Trousers type 11, Nike",1,893.316,cash,307.0,453
100007571,15-07-2018,12:05:35,"Sneakers type 4, Adidas",1,1544.51,cash,307.0,739
100007571,15-07-2018,12:05:35,"Socks type 6, Adidas",1,698.4,cash,307.0,388
100007571,15-07-2018,12:05:35,"Shirt type 7, Adidas",1,1550.25,cash,307.0,795
100007577,22-01-2016,16:15:12,"Shirt type 8, Puma",1,475.2,cash,,264
100007577,22-01-2016,16:15:12,"Hat type 5, Reebok",1,196.8288,cash,,112
100007577,22-01-2016,16:15:12,"Trousers type 12, Puma",1,296.192,cash,,178
100007577,22-01-2016,16:15:12,"Slippers type 3, Reebok",1,481.14,cash,,243
100007577,22-01-2016,16:15:12,"Hat type 3, Puma",2,730.2672,cash,,498
100007612,03-07-2016,20:18:06,"Sneakers type 1, Puma",1,2660.02176,cash,,1628
100007612,03-07-2016,20:18:06,"Shirt type 5, Nike",2,1823.488,cash,,838
100007614,17-07-2017,10:36:40,"T-shirt type 7, Adidas",1,364.06,card,,167
100007635,27-07-2017,20:37:13,"Sneakers type 1, Reebok",1,2270.268,card,939.0,1053
100007643,21-03-2016,09:16:44,"Socks type 6, Nike",1,536.52,cash,,255
100007645,22-02-2016,14:32:02,"Socks type 2, Adidas",1,107.52,cash,,56
100007645,22-02-2016,14:32:02,"Trousers type 12, Reebok",1,450.5406,cash,,249
100007646,17-07-2016,16:45:39,"Cufflinks type 5, Nike",1,911.66208,card,,427
100007646,17-07-2016,16:45:39,"Shirt type 3, Nike",1,1737.236,card,,821
100007646,17-07-2016,16:45:39,"Socks type 6, Reebok",1,691.6,card,,380
100007646,17-07-2016,16:45:39,"Cufflinks type 2, Puma",1,378.488,card,,253
100007650,17-10-2017,14:20:10,"Slippers type 1, Reebok",2,1372.8,cash,,624
100007659,01-06-2017,14:27:06,"Trousers type 2, Reebok",1,335.49,cash,449.0,159
100007667,26-05-2016,12:39:58,"Hat type 3, Adidas",1,231.0,card,,110
100007667,26-05-2016,12:39:58,"Shoes type 1, Puma",1,3105.4056,card,,2265
100007672,04-02-2016,20:11:10,"T-shirt type 3, Nike",1,492.2,cash,,230
100007672,04-02-2016,20:11:10,"Ball type 2, Puma",1,72.36,cash,,45
100007676,17-05-2016,17:33:19,"Socks type 3, Puma",1,606.464,card,,368
100007676,17-05-2016,17:33:19,"Sneakers type 3, Reebok",2,4119.56,card,,2276
100007676,17-05-2016,17:33:19,"T-shirt type 6, Puma",1,181.28,card,,110
100007676,17-05-2016,17:33:19,"Slippers type 2, Reebok",1,468.7,card,,218
100007694,16-02-2018,18:21:16,"Top type 4, Nike",1,402.28,cash,,178
100007705,15-04-2018,19:31:57,"Hat type 3, Reebok",2,1001.2728,cash,369.0,506
100007705,15-04-2018,19:31:57,"Trousers type 1, Adidas",2,3129.84,cash,369.0,1656
100007708,09-12-2017,20:52:49,"Shirt type 7, Adidas",1,1457.235,card,,795
100007708,09-12-2017,20:52:49,"Trousers type 1, Adidas",1,1564.92,card,,828
100007708,09-12-2017,20:52:49,"Socks type 1, Reebok",1,343.98,card,,182
100007712,05-07-2017,12:26:33,"Hat type 6, Reebok",1,203.3,card,211.0,107
100007712,05-07-2017,12:26:33,"Trousers type 6, Adidas",2,3064.0,card,211.0,1532
100007712,05-07-2017,12:26:33,"Cap type 3, Nike",2,714.12,card,211.0,330
100007714,27-07-2016,10:56:19,"Sneakers type 2, Puma",1,1389.56928,card,,982
100007726,12-09-2017,20:37:19,"Boots type 6, Puma",1,2144.936,cash,,1361
100007726,12-09-2017,20:37:19,"Socks type 6, Reebok",1,691.6,cash,,380
100007726,12-09-2017,20:37:19,"Shirt type 1, Nike",1,1700.784,cash,,837
100007726,12-09-2017,20:37:19,"Sneakers type 3, Reebok",1,2059.78,cash,,1138
100007726,12-09-2017,20:37:19,"Trousers type 7, Reebok",1,1571.7,cash,,806
100007732,04-04-2018,09:23:40,"Boots type 1, Nike",1,5934.61344,cash,,2814
100007738,22-03-2018,10:06:51,"Hat type 2, Nike",1,546.448,cash,,238
100007738,22-03-2018,10:06:51,"Socks type 4, Puma",1,282.1728,cash,,168
100007738,22-03-2018,10:06:51,"Belt type 2, Adidas",1,325.95,cash,,159
100007738,22-03-2018,10:06:51,"Shoes type 2, Adidas",1,3363.51,cash,,1761
100007738,22-03-2018,10:06:51,"Shoes type 4, Nike",1,5776.12,cash,,2947
100007738,22-03-2018,10:06:51,"Cap type 3, Puma",2,950.13072,cash,,574
100007738,22-03-2018,10:06:51,"Cufflinks type 1, Nike",2,991.648,cash,,466
100007738,22-03-2018,10:06:51,"Sneakers type 6, Adidas",1,2545.92,cash,,1224
100007738,22-03-2018,10:06:51,"Trousers type 4, Reebok",1,2210.88,cash,,1176
100007746,28-03-2017,11:46:33,"Trousers type 11, Puma",1,544.824,cash,965.0,329
100007754,27-10-2016,14:53:08,"Boots type 4, Adidas",2,12974.7618,card,,6822
100007754,27-10-2016,14:53:08,"Boots type 5, Nike",1,8007.18,card,,3543
100007763,15-09-2016,18:59:02,"Trousers type 6, Adidas",1,1532.0,cash,,766
100007763,15-09-2016,18:59:02,"Belt type 2, Nike",1,536.8,cash,,220
100007782,22-04-2017,20:24:04,"Cufflinks type 7, Reebok",1,487.008,card,,267
100007803,06-07-2018,15:35:54,"Top type 3, Nike",1,535.0,cash,1029.0,250
100007803,06-07-2018,15:35:54,"Sneakers type 1, Reebok",1,2316.6,cash,1029.0,1053
100007839,15-06-2017,11:31:56,"Shoes type 4, Reebok",1,6167.26,cash,,3298
100007839,15-06-2017,11:31:56,"Socks type 4, Reebok",1,789.93,cash,,393
100007839,15-06-2017,11:31:56,"Shirt type 3, Puma",1,273.6,cash,,152
100007839,15-06-2017,11:31:56,"Socks type 2, Reebok",1,395.01,cash,,210
100007839,15-06-2017,11:31:56,"Shoes type 3, Puma",1,5261.256,cash,,3003
100007840,05-08-2018,19:37:21,"Cap type 1, Adidas",1,339.5,cash,,175
100007852,02-06-2017,10:48:10,"Shirt type 11, Puma",1,661.248,card,,410
100007864,27-09-2017,17:13:51,"Shirt type 7, Nike",1,1580.6976,card,,820
100007871,20-04-2017,18:06:10,"Trousers type 1, Nike",1,2275.036,cash,,937
100007878,13-11-2016,09:05:51,"Cufflinks type 2, Adidas",1,380.88,cash,386.0,207
100007904,08-01-2018,10:13:38,"Shoes type 1, Puma",1,3787.08,cash,448.0,2265
100007904,08-01-2018,10:13:38,"Shirt type 4, Puma",1,879.9912,cash,448.0,542
100007904,08-01-2018,10:13:38,"Cufflinks type 3, Puma",1,642.4704,cash,448.0,390
100007904,08-01-2018,10:13:38,"Cufflinks type 4, Reebok",1,821.24,cash,448.0,419
100007906,30-06-2016,17:19:31,"Socks type 5, Reebok",2,455.1,card,,222
100007906,30-06-2016,17:19:31,"Socks type 6, Nike",1,536.52,card,,255
100007906,30-06-2016,17:19:31,"Hat type 5, Puma",1,234.08,card,,140
100007906,30-06-2016,17:19:31,"Cap type 3, Nike",1,349.9188,card,,165
100007906,30-06-2016,17:19:31,"Shirt type 1, Nike",1,1700.784,card,,837
100007906,30-06-2016,17:19:31,"T-shirt type 2, Puma",1,313.6,card,,200
100007906,30-06-2016,17:19:31,"Sneakers type 5, Nike",1,2494.008,card,,1206
100007907,27-08-2018,19:34:02,"Hat type 7, Adidas",1,323.84,cash,,176
100007907,27-08-2018,19:34:02,"Shoes type 4, Nike",1,5718.3588,cash,,2947
100007907,27-08-2018,19:34:02,"Socks type 1, Nike",1,515.088,cash,,252
100007907,27-08-2018,19:34:02,"Trousers type 6, Reebok",2,2383.128,cash,,1298
100007907,27-08-2018,19:34:02,"Sneakers type 4, Nike",1,1782.428,cash,,893
100007926,09-11-2017,10:13:45,"Cufflinks type 4, Puma",1,788.04,card,,495
100007960,08-11-2016,17:34:49,"Trousers type 8, Puma",2,1428.10816,card,,964
100007960,08-11-2016,17:34:49,"Shirt type 8, Puma",1,427.68,card,,264
100007960,08-11-2016,17:34:49,"Hat type 8, Reebok",1,409.64,card,,209
100007960,08-11-2016,17:34:49,"Boots type 3, Reebok",1,6686.18,card,,3394
100007980,22-06-2016,20:37:12,"Socks type 4, Adidas",1,584.97,cash,,370
100007991,16-07-2016,09:15:13,"Shirt type 3, Adidas",1,725.2884,cash,,372
100007991,16-07-2016,09:15:13,"Cufflinks type 3, Reebok",1,719.44,cash,,391
100007991,16-07-2016,09:15:13,"Trousers type 1, Adidas",2,2535.1704,cash,,1656
100007991,16-07-2016,09:15:13,"Shirt type 9, Reebok",2,1092.0,cash,,546
100007991,16-07-2016,09:15:13,"Ball type 2, Nike",1,83.62,cash,,37
100007991,16-07-2016,09:15:13,"Cufflinks type 4, Nike",1,386.12,cash,,197
100008005,08-02-2018,20:15:14,"Hat type 6, Puma",1,344.5728,card,,251
100008018,25-11-2016,17:40:50,"Boots type 1, Adidas",1,7293.79,card,,3593
100008018,25-11-2016,17:40:50,"Hat type 7, Adidas",1,323.84,card,,176
100008018,25-11-2016,17:40:50,"Hat type 7, Nike",1,452.608,card,,208
100008018,25-11-2016,17:40:50,"Boots type 6, Nike",1,5533.412,card,,2279
100008018,25-11-2016,17:40:50,"Trousers type 11, Reebok",1,1816.84,card,,857
100008019,09-10-2016,15:36:40,"Shirt type 7, Adidas",1,1379.7225,card,,795
100008019,09-10-2016,15:36:40,"Top type 1, Puma",1,340.83504,card,,238
100008031,22-04-2017,12:37:14,"Socks type 4, Nike",1,289.788,cash,554.0,123
100008031,22-04-2017,12:37:14,"Shirt type 5, Nike",1,911.744,cash,554.0,419
100008040,18-03-2016,20:38:05,"Cufflinks type 3, Puma",1,648.96,cash,,390
100008040,18-03-2016,20:38:05,"Hat type 4, Nike",1,573.672,cash,,246
100008040,18-03-2016,20:38:05,"Boots type 4, Nike",1,6929.088,cash,,2868
100008040,18-03-2016,20:38:05,"Cufflinks type 4, Nike",2,772.24,cash,,394
100008040,18-03-2016,20:38:05,"Shirt type 2, Puma",1,853.632,cash,,494
100008041,17-11-2017,13:16:28,"Top type 2, Adidas",1,276.612,cash,289.0,168
100008041,17-11-2017,13:16:28,"Top type 2, Nike",1,813.2586,cash,289.0,385
100008046,29-07-2017,10:38:54,"T-shirt type 1, Reebok",1,309.68,card,,158
100008046,29-07-2017,10:38:54,"Sneakers type 4, Reebok",1,3396.94,card,,1700
100008048,14-12-2017,16:14:12,"T-shirt type 3, Reebok",1,440.7,cash,,226
100008048,14-12-2017,16:14:12,"Cufflinks type 6, Reebok",1,413.27,cash,,221
100008048,14-12-2017,16:14:12,"Trousers type 9, Reebok",1,510.8544,cash,,336
100008054,26-09-2017,15:47:46,"Belt type 3, Adidas",1,350.784,cash,,203
100008054,26-09-2017,15:47:46,"Trousers type 8, Reebok",1,2439.36,cash,,1232
100008071,29-01-2017,17:22:11,"Trousers type 11, Nike",1,893.316,cash,,453
100008071,29-01-2017,17:22:11,"Shirt type 1, Adidas",2,1573.4904,cash,,948
100008071,29-01-2017,17:22:11,"Boots type 3, Reebok",1,5750.1148,cash,,3394
100008071,29-01-2017,17:22:11,"Socks type 7, Adidas",1,717.336,cash,,369
100008071,29-01-2017,17:22:11,"Shirt type 3, Nike",1,1719.86364,cash,,821
100008083,19-11-2016,13:06:09,"Hat type 8, Adidas",1,326.8,cash,,152
100008083,19-11-2016,13:06:09,"Trousers type 5, Adidas",2,1944.74,cash,,958
100008097,16-01-2018,14:17:12,"Sneakers type 4, Puma",1,1437.38496,card,168.0,912
100008105,20-01-2017,18:03:06,"Shirt type 12, Adidas",1,714.096,card,896.0,456
100008105,20-01-2017,18:03:06,"Trousers type 12, Reebok",1,510.2508,card,896.0,249
100008105,20-01-2017,18:03:06,"Cap type 2, Nike",1,444.1612,card,896.0,265
100008105,20-01-2017,18:03:06,"Boots type 5, Nike",2,16014.36,card,896.0,7086
100008126,01-06-2016,19:11:19,"Hat type 1, Reebok",1,441.0395,card,,265
100008126,01-06-2016,19:11:19,"Hat type 7, Adidas",1,323.84,card,,176
